1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
152	-1.123352	361.516137	0.011798	1.2
153	-0.864605	360.661488	0.022590	1.2
154	-0.846870	359.812206	0.027470	1.1
155	-0.726299	358.968236	0.009675	1.2
156	-0.935688	358.129524	0.034160	4.9
157	-0.546818	357.296018	0.022773	1.3
158	-0.719229	356.467665	0.020210	1.2
159	-1.374031	355.644414	0.013297	1.3
160	-1.079277	354.826213	0.010971	1.3
161	-1.359040	354.013012	0.027625	1.2
162	-0.846049	353.204763	0.039156	1.2
163	-0.031100	352.401415	0.001806	1.2
164	-0.774599	351.602922	0.044005	1.2
165	-0.800399	350.809235	0.008544	1.1
166	-0.676975	350.020308	0.005751	1.2
167	-0.520646	349.236095	0.010995	1.3
168	-0.738663	348.456550	0.014328	1.2
169	-1.320302	347.681627	0.026059	1.2
170	-0.334383	346.911283	0.016934	1.2
171	-0.931239	346.145474	0.039828	1.2
172	-1.468814	345.384157	0.017882	1.2
173	-0.356415	344.627288	0.019774	1.8
174	-0.764142	343.874826	0.027766	1.1
175	-1.313264	343.126729	0.022524	1.1
176	-1.179935	342.382957	0.017399	1.2
177	-1.213357	341.643469	0.019979	1.1
178	-1.501045	340.908224	0.012721	1.2
179	-0.325425	340.177184	0.032960	1.2
180	-0.524448	339.450309	0.018697	1.2
181	-1.404899	338.727561	0.031814	1.2
182	-0.782489	338.008902	0.013138	1.2
183	-1.270545	337.294295	0.008339	1.1
184	-1.221081	336.583703	0.020330	1.2
185	-0.972459	335.877089	0.011272	1.3
186	-1.112894	335.174416	0.008324	1.1
187	-0.428136	334.475651	0.008632	1.2
188	-1.433995	333.780756	0.014831	1.1
189	-1.235867	333.089698	0.008687	1.2
190	-0.796700	332.402443	0.014776	1.2
191	-0.408648	331.718955	0.003656	1.1
192	-1.370394	331.039203	0.123120	1.1
193	-0.663341	330.363153	0.026647	1.2
194	-1.560158	329.690771	0.036694	1.2
195	-0.237562	329.022027	0.014015	1.1
196	-0.942638	328.356888	0.018619	1.2
197	-0.571055	327.695322	0.020347	1.2
198	-1.450913	327.037299	0.031641	1.1
199	-0.272924	326.382787	0.017477	1.1
200	-1.141925	325.731758	0.067435	1.2
201	-0.937157	325.084179	0.018781	1.2
202	-0.658645	324.440023	0.054711	1.2
203	-1.097483	323.799258	0.014124	1.3
204	-0.721189	323.161858	0.020845	1.2
205	-0.699964	322.527792	0.053117	1.1
206	-0.995865	321.897034	0.013395	1.2
207	-1.079332	321.269554	0.020654	1.1
208	-0.984031	320.645325	0.028775	1.1
209	-0.661995	320.024320	0.011910	1.2
210	-1.041066	319.406512	0.008109	1.2
211	-1.416060	318.791875	0.013267	1.2
212	-1.252455	318.180381	0.020245	1.3
213	-0.658732	317.572005	0.009552	1.2
214	-1.051818	316.966721	0.011760	1.3
215	-1.097945	316.364504	0.013005	1.3
216	-0.671639	315.765329	0.012707	1.1
217	-0.537786	315.169170	0.014577	1.1
218	-0.872944	314.576003	0.020816	1.1
219	-1.181184	313.985804	0.003856	1.1
220	-0.305958	313.398548	0.007590	1.1
221	-1.627928	312.814213	0.007895	1.1
222	-1.100212	312.232773	0.014572	1.1
223	-0.896137	311.654207	0.015048	1.1
224	-1.086148	311.078491	0.020762	1.1
225	-1.394049	310.505602	0.012278	1.1
226	-0.494701	309.935518	0.012216	1.1
227	-1.289554	309.368217	0.010525	1.1
228	-0.351879	308.803676	0.006147	1.1
229	-0.489606	308.241874	0.019318	1.1
230	-0.476829	307.682789	0.006531	1.1
231	-0.856664	307.126400	0.021303	1.1
232	-1.090038	306.572687	0.005042	1.1
233	-0.341458	306.021627	0.013775	1.1
234	-1.137651	305.473201	0.007988	1.1
235	-0.579942	304.927388	0.017132	1.1
236	-0.612515	304.384168	0.029355	1.1
237	-1.227249	303.843521	0.012200	1.1
238	-1.257893	303.305427	0.013356	1.1
239	-0.657477	302.769867	0.027005	1.1
240	-0.495241	302.236821	0.023909	1.1
241	-0.893032	301.706270	0.006107	1.2
242	-0.752155	301.178196	0.009586	1.1
243	-0.766255	300.652580	0.028228	1.1
244	-0.716353	300.129402	0.027527	1.1
245	-0.954735	299.608645	0.017478	1.1
246	-0.780883	299.090291	0.029111	1.1
247	-0.825167	298.574321	0.035655	1.1
248	-0.819139	298.060718	0.033362	1.1
249	-1.366279	297.549465	0.038134	1.1
250	-1.003513	297.040543	0.055275	1.1
251	-0.763317	296.533936	0.010937	1.1
252	-0.798093	296.029626	0.033337	1.1
253	-0.527386	295.527597	0.014032	1.1
254	-1.475598	295.027832	0.027477	1.1
255	-1.139632	294.530315	0.019698	1.1
256	-1.260411	294.035028	0.014611	1.1
257	-0.411539	293.541956	0.020353	1.1
258	-0.522630	293.051083	0.044909	1.2
259	-0.909797	292.562393	0.035282	1.1
260	-1.001511	292.075870	0.024229	1.1
261	-0.942536	291.591498	0.023145	1.1
262	-1.531809	291.109263	0.014661	1.1
263	-1.130488	290.629149	0.041419	1.1
264	-1.465718	290.151140	0.018977	1.1
265	-1.281748	289.675222	0.007470	1.1
266	-0.833635	289.201380	0.048531	1.1
267	-0.919084	288.729600	0.022091	1.1
268	-1.612491	288.259866	0.009052	1.2
269	-0.668476	287.792165	0.008347	1.1
270	-0.640021	287.326481	0.020320	1.2
271	-1.263986	286.862802	0.014206	1.1
272	-0.535143	286.401113	0.011968	1.1
273	-0.787498	285.941400	0.024436	1.2
274	-0.248645	285.483649	0.014317	1.1
275	-0.941573	285.027847	0.008894	1.1
276	-1.463618	284.573981	0.051408	1.1
277	-0.971731	284.122037	0.040543	1.1
278	-0.680488	283.672002	0.028500	1.1
279	-1.421526	283.223863	0.023946	1.1
280	-0.734214	282.777607	0.055106	1.1
281	-0.836034	282.333221	0.015325	1.1
282	-1.059800	281.890692	0.045746	1.1
283	-1.472782	281.450008	0.034051	1.1
284	-1.206647	281.011157	0.018496	1.1
285	-0.998712	280.574125	0.020277	1.1
286	-0.793334	280.138901	0.013889	1.1
287	-1.058258	279.705473	0.024183	1.1
288	-0.456715	279.273829	0.019513	1.1
289	-0.991813	278.843956	0.015862	1.1
290	-1.023166	278.415844	0.032413	1.1
291	-0.715118	277.989479	0.012867	1.1
292	-0.910761	277.564851	0.006263	1.1
293	-1.043284	277.141949	0.021624	1.1
294	-1.274708	276.720761	0.063351	1.1
295	-0.858829	276.301275	0.038991	1.1
296	-0.566988	275.883480	0.023319	1.1
297	-0.975151	275.467366	0.021602	1.1
298	-0.713096	275.052922	0.012068	1.1
299	-0.480002	274.640136	0.015208	1.1
300	-1.266145	274.228998	0.028134	1.1
301	-1.354397	273.819497	0.064752	1.1
302	-0.554242	273.411623	0.010949	1.1
303	-1.397894	273.005365	0.015555	1.1
304	-1.015817	272.600712	0.012394	1.1
305	-0.478479	272.197655	0.008889	1.1
306	-0.919781	271.796184	0.047218	1.1
307	-1.187806	271.396287	0.014492	1.1
308	-0.064091	270.997956	0.002996	1.2
309	-1.500736	270.601180	0.018237	1.1
310	-0.981278	270.205949	0.049738	1.1
311	-1.326840	269.812254	0.081850	1.1
312	-0.579005	269.420085	0.017559	1.1
313	-1.153923	269.029432	0.015191	1.1
314	-1.002166	268.640287	0.010776	1.1
315	-0.760019	268.252638	0.009351	1.1
316	-1.550387	267.866478	0.019889	1.1
317	-0.742336	267.481796	0.012600	1.1
318	-1.546119	267.098584	0.007463	1.1
319	-0.524780	266.716833	0.003969	1.1
320	-0.819093	266.336533	0.006812	1.1
321	-0.195709	265.957676	0.005702	1.9
322	-0.755614	265.580253	0.015812	1.1
323	-1.024508	265.204254	0.006517	1.1
324	-1.008790	264.829672	0.027955	1.2
325	-0.662344	264.456497	0.006415	1.2
326	-0.805639	264.084721	0.019696	1.1
327	-0.933369	263.714335	0.052183	1.6
328	-1.110247	263.345332	0.033763	1.3
329	-1.345263	262.977702	0.011392	1.2
330	-1.037921	262.611438	0.089372	1.1
331	-0.304751	262.246531	0.026332	1.2
332	-0.767832	261.882973	0.018247	1.1
333	-0.408035	261.520756	0.017344	1.1
334	-0.864082	261.159871	0.014031	1.1
335	-0.493695	260.800312	0.005362	1.1
336	-0.723096	260.442070	0.014868	1.1
337	-0.531857	260.085137	0.012982	1.1
338	-0.436494	259.729505	0.007880	1.1
339	-1.358678	259.375167	0.013200	1.2
340	-1.196835	259.022116	0.012256	1.1
341	-0.718828	258.670343	0.013664	1.1
342	-0.242973	258.319841	0.006989	1.1
343	-0.280213	257.970602	0.003199	1.1
344	-1.024197	257.622620	0.025403	1.1
345	-0.728161	257.275887	0.008113	1.1
346	-0.586771	256.930396	0.033845	1.1
347	-1.502543	256.586139	0.023052	1.1
348	-1.219058	256.243109	0.034652	1.1
349	-1.259657	255.901300	0.025141	1.1
350	-1.086345	255.560703	0.052237	1.1
351	-0.455894	255.221313	0.007582	1.1
352	-0.876631	254.883122	0.010095	1.1
353	-0.553871	254.546124	0.011004	1.1
354	-0.715148	254.210311	0.060199	1.1
355	-1.320641	253.875677	0.043460	1.1
356	-0.208852	253.542215	0.003134	1.1
357	-0.706795	253.209918	0.022079	1.1
358	-0.550274	252.878781	0.017838	1.1
359	-0.923193	252.548795	0.030985	1.1
360	-0.641800	252.219956	0.042821	1.1
361	-0.505765	251.892255	0.049420	1.1
362	-1.228681	251.565688	0.007360	1.1
363	-0.449055	251.240247	0.030104	1.1
364	-1.059139	250.915926	0.005205	1.1
365	-0.859428	250.592720	0.014821	1.1
366	-0.782398	250.270621	0.012212	1.1
367	-1.126811	249.949624	0.037415	1.1
368	-0.931231	249.629723	0.021909	1.1
369	-1.226008	249.310911	0.027445	1.1
370	-1.249127	248.993182	0.019907	1.1
371	-0.888477	248.676531	0.004830	1.1
372	-0.962117	248.360952	0.034339	1.1
373	-1.248593	248.046438	0.056844	1.2
374	-0.776986	247.732984	0.009311	1.2
375	-1.413702	247.420584	0.024702	1.1
376	-0.721766	247.109233	0.030750	1.1
377	-1.362692	246.798924	0.010808	1.1
378	-0.495891	246.489652	0.009502	1.1
379	-0.493507	246.181412	0.006656	1.1
380	-0.940844	245.874197	0.009709	1.1
381	-0.529309	245.568002	0.015582	1.1
382	-1.020487	245.262822	0.035744	1.1
383	-0.767371	244.958652	0.022328	1.1
384	-0.961574	244.655485	0.011943	1.1
385	-0.576465	244.353317	0.015448	1.1
386	-1.307995	244.052142	0.022714	1.1
387	-1.216933	243.751955	0.013587	1.1
388	-1.185055	243.452750	0.029340	1.1
389	-1.227506	243.154523	0.037902	1.1
390	-0.724678	242.857268	0.025402	1.1
391	-1.110605	242.560980	0.010161	1.2
392	-1.028046	242.265654	0.032702	1.1
393	-1.073486	241.971285	0.018730	1.1
394	-0.299999	241.677868	0.003391	1.1
395	-1.262369	241.385397	0.020558	1.1
396	-0.846681	241.093869	0.033807	1.1
397	-1.341429	240.803278	0.044280	1.1
398	-1.038538	240.513619	0.011895	1.1
399	-1.270114	240.224887	0.012182	1.1
400	-0.942374	239.937077	0.058935	1.1
401	-1.153693	239.650186	0.011746	1.2
402	-0.414228	239.364207	0.013998	1.1
403	-0.266070	239.079136	0.004878	1.1
404	-1.231331	238.794969	0.023737	1.1
405	-1.535664	238.511701	0.016208	1.1
406	-0.547237	238.229327	0.010709	1.1
407	-1.222630	237.947843	0.038335	1.1
408	-0.712055	237.667244	0.014599	1.1
409	-1.049482	237.387526	0.007775	1.1
410	-0.782333	237.108684	0.021372	1.1
411	-0.977735	236.830714	0.022239	1.1
412	-1.434234	236.553610	0.034319	1.1
413	-0.482480	236.277370	0.008665	1.1
414	-1.395635	236.001989	0.017710	1.2
415	-1.574280	235.727461	0.023536	1.1
416	-0.513482	235.453784	0.006662	1.2
417	-0.783911	235.180952	0.011101	1.1
418	-1.121918	234.908962	0.007693	1.1
419	-0.682308	234.637809	0.010301	1.1
420	-0.628704	234.367488	0.044642	1.1
421	-0.374433	234.097997	0.013297	1.1
422	-1.048909	233.829331	0.018349	1.1
423	-1.231547	233.561485	0.044987	1.8
424	-1.164525	233.294456	0.017473	1.2
425	-0.873330	233.028239	0.018241	1.1
426	-0.774183	232.762831	0.013387	1.1
427	-1.508549	232.498228	0.017525	1.1
428	-0.867750	232.234425	0.016522	1.2
429	-0.940173	231.971419	0.036339	1.2
430	-0.759819	231.709205	0.022646	1.1
431	-1.055919	231.447781	0.011748	1.1
432	-0.937585	231.187141	0.015794	1.1
433	-0.543012	230.927283	0.010347	1.1
434	-1.298977	230.668202	0.007716	1.1
435	-0.951427	230.409895	0.020294	1.1
436	-1.022296	230.152358	0.055798	1.1
437	-1.020732	229.895587	0.009617	1.1
438	-0.325170	229.639578	0.014059	1.1
439	-0.569880	229.384329	0.016401	1.1
440	-0.092828	229.129834	0.002618	1.1
441	-1.379332	228.876091	0.030966	1.1
442	-0.667946	228.623096	0.012233	1.1
443	-1.579917	228.370846	0.043386	1.1
444	-0.933849	228.119336	0.039965	1.1
445	-1.346599	227.868563	0.025603	1.1
446	-0.684782	227.618525	0.008856	1.2
447	-1.180544	227.369216	0.025327	1.1
448	-0.926858	227.120635	0.004881	1.1
449	-0.922872	226.872777	0.033400	1.1
450	-1.006508	226.625638	0.018146	1.1
451	-1.340388	226.379217	0.014003	1.1
452	-0.500325	226.133509	0.015523	1.1
453	-0.963811	225.888510	0.027726	1.1
454	-1.089169	225.644218	0.021258	1.1
455	-1.477394	225.400630	0.047943	1.1
456	-1.411596	225.157741	0.018900	1.1
457	-1.087020	224.915549	0.008756	1.1
458	-1.006675	224.674051	0.017003	1.1
459	-0.830499	224.433242	0.029722	1.1
460	-0.799102	224.193121	0.023618	1.1
461	-1.258463	223.953684	0.029346	1.1
462	-1.241518	223.714927	0.072034	1.1
463	-0.433204	223.476848	0.013591	1.1
464	-0.611570	223.239444	0.038569	1.1
465	-0.754970	223.002710	0.010785	1.1
466	-1.210793	222.766645	0.013905	1.1
467	-0.707689	222.531245	0.034583	1.1
468	-1.135574	222.296508	0.014251	1.1
469	-0.455967	222.062429	0.009422	1.1
470	-1.331020	221.829007	0.017657	1.1
471	-0.619875	221.596238	0.011634	1.1
472	-0.889010	221.364119	0.013745	1.1
473	-0.633025	221.132647	0.015147	1.1
474	-0.465967	220.901820	0.008600	1.2
475	-1.351516	220.671634	0.014112	1.1
476	-0.320599	220.442086	0.006775	1.1
477	-1.119996	220.213174	0.008992	1.1
478	-1.136306	219.984895	0.009267	1.1
479	-0.784956	219.757246	0.007486	1.2
480	-0.366843	219.530224	0.011988	1.1
481	-1.503845	219.303826	0.010793	1.1
482	-1.480948	219.078050	0.070234	1.1
483	-1.412180	218.852893	0.056833	1.1
484	-1.454210	218.628352	0.020748	1.1
485	-0.358547	218.404424	0.007421	1.1
486	-0.941446	218.181106	0.041343	1.1
487	-1.280570	217.958397	0.060571	1.1
488	-0.932445	217.736292	0.014108	1.1
489	-0.413043	217.514790	0.009946	1.1
490	-1.239480	217.293888	0.005220	1.1
491	-0.825775	217.073584	0.054346	1.1
492	-0.853183	216.853873	0.023584	1.1
493	-1.301050	216.634755	0.018544	1.1
494	-0.603368	216.416227	0.029524	1.1
495	-1.117846	216.198285	0.023596	1.3
496	-0.949264	215.980927	0.029075	1.3
497	-1.562477	215.764151	0.011151	1.1
498	-1.220402	215.547955	0.015285	1.2
499	-0.790679	215.332335	0.053071	1.2
500	-0.377797	215.117289	0.019258	1.2
501	-1.410962	214.902815	0.008158	1.2
502	-1.021102	214.688911	0.015745	1.2
503	-0.862132	214.475573	0.027673	1.2
504	-1.662024	214.262800	0.068434	1.2
505	-0.336460	214.050588	0.017864	1.3
506	-0.626869	213.838936	0.027278	1.2
507	-0.876135	213.627842	0.055536	1.1
508	-0.656436	213.417302	0.016015	1.1
509	-1.071836	213.207314	0.017741	1.1
510	-1.406205	212.997877	0.028555	1.1
511	-0.791682	212.788987	0.049977	1.1
512	-1.258305	212.580642	0.007308	1.1
513	-0.432397	212.372841	0.006206	1.1
514	-0.106586	212.165581	0.003933	1.1
515	-0.936463	211.958859	0.030116	1.1
516	-0.516574	211.752673	0.009394	1.1
517	-0.859797	211.547021	0.053883	1.1
518	-1.610571	211.341902	0.020379	1.1
519	-1.590645	211.137311	0.012300	1.1
520	-0.461106	210.933248	0.009769	1.1
521	-0.818143	210.729710	0.013667	1.1
522	-1.125079	210.526695	0.013985	1.1
523	-0.530371	210.324200	0.010740	1.1
524	-1.514416	210.122224	0.006377	1.1
525	-0.329602	209.920765	0.005942	1.1
526	-0.870580	209.719820	0.019904	1.2
527	-1.103767	209.519387	0.007211	1.1
528	-0.952780	209.319463	0.025672	1.1
529	-0.408937	209.120048	0.009438	1.1
530	-1.285057	208.921139	0.016124	1.1
531	-1.463536	208.722733	0.006446	1.1
532	-1.434200	208.524829	0.019254	1.1
533	-1.682997	208.327425	0.008008	1.1
534	-0.296334	208.130518	0.004844	1.1
535	-0.609113	207.934107	0.009685	1.1
536	-0.929952	207.738189	0.014281	1.1
537	-1.226679	207.542762	0.022317	1.1
538	-0.536317	207.347825	0.009425	1.1
539	-1.291338	207.153376	0.014645	1.1
540	-0.724349	206.959412	0.021455	1.1
541	-1.015071	206.765932	0.011956	1.1
542	-1.582983	206.572933	0.029527	1.1
543	-1.258327	206.380414	0.034680	1.1
544	-1.091893	206.188373	0.024227	1.1
545	-1.120856	205.996807	0.008451	1.1
546	-1.382373	205.805716	0.035539	1.2
547	-1.040623	205.615096	0.030199	1.1
548	-1.075018	205.424946	0.017035	1.1
549	-0.463545	205.235265	0.017214	1.1
550	-0.938698	205.046050	0.032754	1.1
551	-1.424862	204.857299	0.031175	1.1
552	-1.241948	204.669011	0.010305	1.1
553	-1.127346	204.481184	0.041616	1.1
554	-0.606722	204.293816	0.015846	1.1
555	-1.115539	204.106905	0.009233	1.1
556	-1.136172	203.920449	0.009057	1.1
557	-0.648283	203.734447	0.032138	1.1
558	-1.392433	203.548896	0.043834	1.1
559	-1.200328	203.363795	0.012043	1.1
560	-0.698318	203.179143	0.021065	1.1
561	-1.370209	202.994937	0.024954	1.1
562	-1.495695	202.811176	0.026091	1.1
563	-0.955381	202.627857	0.009415	1.1
564	-0.386891	202.444980	0.009956	1.1
565	-1.122517	202.262543	0.004965	1.1
566	-1.542672	202.080543	0.012486	1.1
567	-0.527623	201.898979	0.014009	1.1
568	-1.505294	201.717849	0.040750	1.1
569	-1.287889	201.537153	0.021185	1.1
570	-0.432865	201.356887	0.020631	1.1
571	-0.546870	201.177050	0.012635	1.1
572	-0.877069	200.997642	0.010016	1.1
573	-1.508857	200.818659	0.036490	1.1
574	-0.614366	200.640100	0.008006	1.1
575	-0.950307	200.461965	0.011513	1.1
576	-0.948775	200.284250	0.040845	1.2
577	-0.727689	200.106955	0.025532	1.1
578	-0.895015	199.930078	0.009776	1.1
579	-1.092443	199.753617	0.007016	1.1
580	-1.040073	199.577571	0.027216	1.1
581	-1.474401	199.401938	0.024821	1.1
582	-0.585713	199.226717	0.008222	1.1
583	-0.942119	199.051905	0.009673	1.1
584	-0.628347	198.877502	0.019607	1.1
585	-0.820413	198.703506	0.013788	1.1
586	-1.502980	198.529916	0.018276	1.1
587	-0.466474	198.356729	0.015280	1.1
588	-1.193023	198.183944	0.015126	1.1
589	-1.153132	198.011560	0.007659	1.1
590	-1.386515	197.839576	0.035843	1.1
591	-0.728034	197.667989	0.028816	1.2
592	-1.336444	197.496798	0.011054	1.1
593	-1.282183	197.326002	0.027067	1.1
594	-1.343317	197.155600	0.059465	1.1
595	-0.897803	196.985589	0.023318	1.1
596	-1.149399	196.815969	0.033379	1.1
597	-1.101300	196.646738	0.066285	1.1
598	-0.345603	196.477894	0.016772	1.1
599	-1.065690	196.309436	0.007981	1.1
600	-0.670934	196.141363	0.051608	1.1
601	-0.904529	195.973673	0.019615	1.1
602	-0.754502	195.806365	0.026267	1.1
603	-0.845254	195.639437	0.011149	1.2
604	-0.957863	195.472888	0.024601	1.1
605	-0.813884	195.306717	0.015700	1.1
606	-1.422654	195.140922	0.024857	1.1
607	-0.976280	194.975501	0.025699	1.2
608	-0.354080	194.810454	0.002991	1.1
609	-1.117234	194.645779	0.008869	1.1
610	-0.516419	194.481475	0.005724	1.1
611	-0.869847	194.317540	0.011040	1.1
612	-1.181128	194.153973	0.015660	1.1
613	-1.083836	193.990773	0.012089	1.1
614	-0.472606	193.827938	0.005814	1.1
615	-1.064084	193.665467	0.023429	1.1
616	-0.936589	193.503358	0.009294	1.1
617	-1.250218	193.341611	0.036417	1.1
618	-0.494956	193.180224	0.009247	1.1
619	-0.600710	193.019196	0.018761	1.1
620	-0.823696	192.858525	0.005126	1.1
621	-0.721595	192.698210	0.005233	1.1
622	-1.207659	192.538251	0.024405	1.1
623	-0.770784	192.378644	0.012543	1.1
624	-1.129844	192.219391	0.027456	1.1
625	-0.505723	192.060488	0.004715	1.1
626	-0.843938	191.901935	0.007246	1.1
627	-1.052139	191.743730	0.010586	1.1
628	-0.295324	191.585873	0.001389	1.1
629	-1.698155	191.428362	0.024526	1.1
630	-0.637063	191.271196	0.007069	1.1
631	-0.738832	191.114374	0.015058	1.1
632	-0.631606	190.957893	0.007942	1.1
