1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
624	-0.516947	192.219391	0.010156	2.3
625	-0.934357	192.060488	0.027605	2.3
626	-0.751002	191.901935	0.006257	2.3
627	-1.152885	191.743730	0.045396	2.3
628	-0.554683	191.585873	0.019826	2.3
629	-0.471816	191.428362	0.004586	2.3
630	-0.689937	191.271196	0.006975	2.5
631	-0.479600	191.114374	0.010865	2.5
632	-0.998231	190.957893	0.022910	2.4
633	-0.872886	190.801755	0.012948	2.4
634	-0.678555	190.645956	0.018884	2.4
635	-1.169016	190.490495	0.009953	2.4
636	-0.901755	190.335373	0.026466	3.1
637	-0.899711	190.180587	0.035666	3.0
638	-0.158218	190.026136	0.003712	2.7
639	-0.471424	189.872019	0.022906	2.8
640	-1.153161	189.718235	0.015383	2.9
641	-0.997190	189.564782	0.032144	3.1
642	-0.716188	189.411661	0.006381	2.5
643	-1.205527	189.258868	0.023538	2.4
644	-0.858569	189.106404	0.009449	2.4
645	-0.910006	188.954267	0.026293	2.3
646	-0.469622	188.802456	0.018926	2.3
647	-0.630695	188.650969	0.008828	2.3
648	-1.055349	188.499807	0.049461	2.4
649	-0.752526	188.348967	0.008631	2.4
650	-0.952120	188.198448	0.012222	2.3
651	-0.943846	188.048250	0.013122	2.3
652	-1.112694	187.898371	0.034695	2.4
653	-1.020879	187.748810	0.029039	2.3
654	-0.598351	187.599566	0.005620	2.3
655	-0.924802	187.450638	0.006805	2.3
656	-1.084770	187.302025	0.030850	2.4
657	-1.017624	187.153725	0.009315	2.4
658	-0.471984	187.005739	0.003548	2.4
659	-0.835052	186.858064	0.005311	2.4
660	-0.348578	186.710699	0.016219	2.4
661	-0.926574	186.563645	0.026014	2.3
662	-0.960065	186.416898	0.017524	2.3
663	-0.815639	186.270459	0.029239	2.5
664	-0.419737	186.124326	0.003684	2.4
665	-0.661280	185.978499	0.007804	2.4
666	-0.127144	185.832976	0.010668	2.4
667	-0.824271	185.687756	0.008379	2.4
668	-0.603654	185.542838	0.003519	2.4
669	-0.797401	185.398222	0.028807	2.5
670	-1.042753	185.253906	0.008789	2.4
671	-1.210774	185.109889	0.011250	2.5
672	-0.968014	184.966170	0.011396	2.3
673	-0.697585	184.822748	0.010891	2.3
674	-0.987891	184.679623	0.048077	2.3
675	-0.607511	184.536792	0.009020	2.3
676	-0.595933	184.394256	0.018533	2.3
677	-0.723160	184.252013	0.008075	2.7
678	-0.720264	184.110062	0.005427	2.5
679	-1.090348	183.968403	0.045698	2.4
680	-0.000080	183.827034	0.000005	2.4
681	-0.916985	183.685954	0.035596	2.4
682	-1.062373	183.545163	0.051871	2.5
683	-0.749634	183.404658	0.007694	2.4
684	-0.420353	183.264441	0.004467	2.4
685	-0.736510	183.124509	0.006691	2.4
686	-0.052688	182.984861	0.003199	2.4
687	-0.759445	182.845497	0.020913	2.3
688	-0.660739	182.706416	0.007489	2.4
689	-0.553150	182.567616	0.004492	2.3
690	-0.353363	182.429098	0.002573	2.4
691	-0.771018	182.290859	0.007904	2.5
692	-1.024047	182.152899	0.037280	2.4
693	-0.762511	182.015217	0.026679	2.4
694	-1.006791	181.877813	0.026707	2.3
695	-0.477394	181.740684	0.003425	2.4
696	-0.705996	181.603832	0.007236	2.4
697	-0.649415	181.467253	0.008475	2.4
698	-0.578402	181.330948	0.012944	2.4
699	-0.862417	181.194916	0.007712	2.4
700	-0.771018	181.059155	0.026469	2.4
701	-0.483892	180.923666	0.017676	2.4
702	-0.908466	180.788446	0.020676	2.4
703	-0.039359	180.653496	0.003114	2.4
704	-0.572608	180.518814	0.006510	2.4
705	-1.177703	180.384399	0.027536	2.4
706	-0.997845	180.250251	0.023460	2.4
707	-0.857334	180.116369	0.014487	2.4
708	-0.021123	179.982752	0.003989	2.3
709	-0.661706	179.849398	0.009840	2.4
710	-0.463656	179.716308	0.006433	2.4
711	-0.386766	179.583480	0.007256	2.5
712	-0.803105	179.450913	0.010607	2.5
713	-0.625748	179.318607	0.004770	2.4
714	-0.631441	179.186561	0.006672	2.4
715	-0.669816	179.054774	0.006113	2.4
716	-0.608616	178.923245	0.006099	2.4
717	-0.950926	178.791973	0.012491	2.4
718	-0.724752	178.660958	0.017784	2.7
719	-0.981066	178.530199	0.017070	3.8
720	-0.830613	178.399694	0.022890	2.7
721	-0.306111	178.269444	0.020453	2.6
722	-0.510145	178.139447	0.006207	2.8
723	-0.983065	178.009702	0.033869	3.0
724	-0.818639	177.880209	0.008548	2.7
725	-0.764964	177.750967	0.007688	2.5
726	-0.706952	177.621975	0.007970	2.4
727	-0.611330	177.493232	0.015991	2.4
728	-0.537826	177.364738	0.003128	2.3
729	-0.752411	177.236492	0.006511	2.3
730	-0.486405	177.108492	0.005538	2.4
731	-0.486103	176.980739	0.004725	2.5
732	-0.646347	176.853231	0.017304	2.4
733	-0.908654	176.725968	0.011854	2.3
734	-0.685840	176.598949	0.008327	2.3
735	-0.576332	176.472173	0.004004	2.4
736	-1.076579	176.345639	0.044575	2.4
737	-0.367652	176.219348	0.003701	2.4
738	-1.005484	176.093296	0.020991	2.4
739	-1.057411	175.967486	0.039140	2.4
740	-0.803533	175.841914	0.008492	2.3
741	-0.642586	175.716581	0.005080	2.5
742	-0.520252	175.591486	0.018867	2.5
743	-1.026180	175.466629	0.034589	2.4
744	-0.680805	175.342008	0.008350	2.5
745	-1.095387	175.217622	0.040976	2.4
746	-1.005053	175.093472	0.011927	2.4
747	-1.008989	174.969556	0.028933	2.4
748	-0.506733	174.845873	0.008353	2.4
749	-0.755915	174.722423	0.007374	2.4
750	-1.086420	174.599206	0.055123	2.4
751	-0.768255	174.476220	0.040590	2.4
752	-0.316802	174.353464	0.003584	2.4
753	-0.438727	174.230939	0.008974	2.4
754	-0.830575	174.108643	0.030697	2.4
755	-0.069929	173.986576	0.003696	3.4
756	-0.802954	173.864737	0.014797	2.6
757	-0.870487	173.743124	0.008953	2.4
758	-0.609558	173.621739	0.006601	2.6
759	-0.978617	173.500579	0.027186	2.4
760	-1.022653	173.379645	0.006456	2.4
761	-0.420644	173.258935	0.006146	2.4
762	-0.714126	173.138449	0.007210	2.3
763	-0.372632	173.018186	0.004561	2.3
764	-0.820175	172.898146	0.037689	2.3
765	-0.486318	172.778327	0.007581	2.6
766	-0.922409	172.658730	0.032403	2.6
767	-0.561788	172.539353	0.011962	2.4
768	-1.158304	172.420196	0.051636	2.4
769	-0.719753	172.301258	0.009099	2.4
770	-0.488391	172.182539	0.004708	2.3
771	-1.044845	172.064037	0.009701	2.4
772	-0.398006	171.945753	0.002580	2.4
773	-0.728421	171.827686	0.005304	2.4
774	-1.154061	171.709834	0.012002	2.3
775	-0.538560	171.592198	0.007037	2.4
776	-1.130517	171.474776	0.017061	2.4
777	-0.973312	171.357568	0.009616	2.4
778	-0.166690	171.240574	0.006330	2.4
779	-0.157762	171.123793	0.009409	2.4
780	-0.535457	171.007223	0.004900	2.4
781	-0.682555	170.890865	0.006690	2.3
782	-0.715491	170.774718	0.009956	2.4
783	-0.979531	170.658782	0.021686	2.4
784	-1.081929	170.543055	0.045230	2.4
785	-1.057017	170.427537	0.037995	2.4
786	-0.874906	170.312227	0.015313	2.5
787	-0.381157	170.197125	0.027808	2.4
788	-0.981348	170.082231	0.043930	2.3
789	-0.538176	169.967543	0.006551	2.3
790	-0.728525	169.853061	0.022992	2.4
791	-0.537369	169.738784	0.004155	2.4
792	-0.221080	169.624713	0.006186	2.4
793	-0.788352	169.510845	0.010326	2.4
794	-0.936900	169.397181	0.038678	2.4
795	-0.304314	169.283720	0.017168	2.4
796	-1.122392	169.170462	0.033876	2.4
797	-0.351057	169.057405	0.003140	2.4
798	-1.003210	168.944549	0.022328	2.4
799	-0.591927	168.831895	0.012611	2.5
800	-0.762228	168.719440	0.023856	2.7
801	-0.416577	168.607185	0.002710	2.7
802	-0.605699	168.495129	0.007295	2.6
803	-1.104915	168.383271	0.027821	2.7
804	-0.910068	168.271611	0.007915	3.7
805	-0.761527	168.160148	0.030273	2.8
806	-1.071008	168.048882	0.033667	2.6
807	-0.813506	167.937812	0.006938	2.4
808	-0.536917	167.826938	0.003583	2.4
809	-0.656177	167.716258	0.006651	2.3
810	-0.998057	167.605773	0.024341	2.3
811	-0.968981	167.495482	0.027766	2.4
812	-0.471172	167.385384	0.005319	2.4
813	-0.109549	167.275479	0.009224	2.4
814	-0.048190	167.165766	0.005190	2.3
815	-0.927091	167.056245	0.022345	2.3
816	-1.108930	166.946915	0.010690	2.4
817	-0.833335	166.837776	0.005677	2.4
818	-1.098120	166.728826	0.009205	2.4
819	-0.768982	166.620067	0.007956	2.4
820	-1.015315	166.511496	0.037571	2.4
821	-0.948967	166.403113	0.044674	2.4
822	-0.872287	166.294919	0.012210	2.4
823	-0.474751	166.186912	0.003385	2.3
824	-0.473303	166.079091	0.004000	2.3
825	-1.045336	165.971458	0.027716	2.5
826	-0.721599	165.864009	0.006406	2.4
827	-0.547114	165.756747	0.005241	2.4
828	-0.591222	165.649669	0.005773	2.3
829	-0.630895	165.542775	0.007331	2.3
830	-1.113874	165.436065	0.036648	2.3
831	-0.567961	165.329538	0.005408	2.3
832	-0.396082	165.223194	0.017732	2.4
833	-0.752371	165.117032	0.019108	2.4
834	-0.418747	165.011052	0.004454	2.5
835	-1.009090	164.905253	0.018933	2.4
836	-1.161929	164.799635	0.027102	2.4
837	-0.816844	164.694197	0.005701	2.4
838	-0.643780	164.588939	0.013738	2.4
839	-0.466747	164.483859	0.005371	2.4
840	-0.464828	164.378959	0.005536	2.5
841	-1.011405	164.274237	0.043317	2.4
842	-0.595300	164.169692	0.008778	2.3
843	-0.266698	164.065325	0.014738	2.5
844	-0.720350	163.961135	0.008375	2.3
845	-1.007610	163.857120	0.008723	2.4
846	-0.634640	163.753282	0.005666	2.4
847	-0.012532	163.649619	0.000154	2.4
848	-0.550287	163.546130	0.009323	2.3
849	-0.515006	163.442816	0.006919	2.3
850	-0.659735	163.339676	0.007167	2.3
851	-0.568901	163.236709	0.004407	2.4
852	-0.614712	163.133915	0.017597	2.3
853	-1.061571	163.031294	0.014474	2.4
854	-0.407880	162.928844	0.012274	2.3
855	-0.909631	162.826566	0.008537	2.4
856	-0.865576	162.724459	0.017645	2.4
857	-0.544518	162.622523	0.008020	2.4
858	-1.102630	162.520757	0.027548	2.4
859	-0.653101	162.419160	0.017945	2.4
860	-0.559679	162.317733	0.008090	2.5
861	-0.628865	162.216474	0.006478	2.4
862	-0.947919	162.115383	0.008305	2.4
863	-0.848201	162.014461	0.008573	2.4
864	-0.723460	161.913705	0.005228	2.3
865	-0.796566	161.813117	0.013831	2.3
866	-1.050133	161.712695	0.011779	2.3
867	-0.719751	161.612439	0.006920	2.4
868	-0.034208	161.512349	0.000569	2.5
869	-0.707242	161.412424	0.011899	2.4
870	-0.659427	161.312663	0.007744	2.4
871	-0.816193	161.213067	0.008435	2.4
872	-0.602829	161.113635	0.005048	2.4
873	-0.624503	161.014366	0.006130	2.3
874	-0.320590	160.915260	0.008819	2.4
875	-0.825780	160.816316	0.010608	2.3
876	-1.077326	160.717535	0.013287	2.3
877	-0.648318	160.618915	0.010060	2.3
878	-0.662390	160.520456	0.010149	2.4
879	-1.015704	160.422158	0.018549	2.4
880	-1.136397	160.324021	0.013521	2.4
881	-0.438930	160.226043	0.005332	2.6
882	-0.703778	160.128225	0.013324	2.5
883	-1.080673	160.030566	0.051732	3.5
884	-1.015535	159.933066	0.046274	2.8
885	-0.734997	159.835723	0.007560	2.7
886	-1.107204	159.738539	0.008636	2.9
887	-0.553844	159.641512	0.007911	2.9
888	-0.575837	159.544642	0.007621	2.6
889	-0.783647	159.447929	0.008136	2.4
890	-0.856826	159.351372	0.040037	2.4
891	-0.641377	159.254971	0.004107	2.3
892	-0.629761	159.158725	0.007537	2.3
893	-0.990063	159.062634	0.021494	2.4
894	-0.881162	158.966697	0.032007	2.5
895	-1.134852	158.870915	0.013094	2.3
896	-0.925028	158.775286	0.023659	2.3
897	-0.240716	158.679811	0.012936	2.3
898	-1.070494	158.584489	0.029325	2.3
899	-0.845008	158.489319	0.008609	2.3
900	-0.670432	158.394302	0.005986	2.4
901	-0.634031	158.299436	0.006302	2.4
902	-0.951054	158.204721	0.015425	2.4
903	-0.864267	158.110158	0.007596	2.4
904	-1.003986	158.015745	0.007579	2.3
905	-0.623120	157.921482	0.005246	2.3
906	-1.047808	157.827369	0.034548	2.3
907	-0.371469	157.733406	0.006372	2.4
908	-0.668629	157.639591	0.018085	2.6
909	-0.885045	157.545925	0.014403	2.4
910	-0.633182	157.452408	0.006680	2.4
911	-0.996859	157.359038	0.032875	2.4
912	-0.485136	157.265816	0.003158	2.4
913	-0.544899	157.172741	0.023842	2.4
914	-0.591606	157.079813	0.009560	2.4
915	-0.733955	156.987031	0.008499	2.4
916	-0.528706	156.894395	0.004668	2.3
917	-0.849371	156.801904	0.005868	2.4
918	-1.128959	156.709559	0.020506	2.4
919	-0.402068	156.617359	0.012682	2.4
920	-0.837603	156.525304	0.018381	2.3
921	-0.900483	156.433392	0.012867	2.8
922	-0.434593	156.341624	0.003561	2.6
923	-0.437396	156.250000	0.008975	2.4
924	-0.960232	156.158519	0.009713	2.4
925	-1.058531	156.067180	0.010496	2.4
926	-0.844296	155.975984	0.033996	2.4
927	-1.004982	155.884930	0.007197	2.3
928	-0.975328	155.794017	0.018679	2.5
929	-0.936993	155.703246	0.014284	2.4
930	-0.864681	155.612615	0.016000	2.4
931	-0.659400	155.522125	0.011706	2.4
932	-1.041501	155.431775	0.035346	2.3
933	-0.671365	155.341565	0.032019	2.4
934	-1.059438	155.251495	0.008800	2.4
935	-0.155134	155.161563	0.006148	2.4
936	-0.623006	155.071771	0.007839	2.4
937	-0.971945	154.982117	0.017268	2.4
938	-0.712851	154.892601	0.008837	2.3
939	-0.362895	154.803222	0.003620	2.3
940	-1.125103	154.713981	0.039585	2.4
941	-0.409007	154.624878	0.002965	2.4
942	-1.059114	154.535910	0.046967	2.4
943	-0.768262	154.447080	0.014375	2.4
944	-0.697219	154.358385	0.025952	2.4
945	-0.419487	154.269826	0.010357	2.4
946	-0.577260	154.181402	0.009375	2.4
947	-0.906864	154.093114	0.010323	2.4
948	-0.760036	154.004960	0.007845	2.4
949	-0.646152	153.916940	0.019048	2.4
950	-0.882050	153.829054	0.007904	2.5
951	-0.751334	153.741303	0.007836	2.4
952	-0.750050	153.653684	0.008981	2.3
953	-0.301659	153.566198	0.005877	2.3
954	-0.813648	153.478846	0.006088	2.3
955	-0.688801	153.391625	0.005798	2.4
956	-0.982866	153.304537	0.016838	2.3
957	-0.866225	153.217580	0.009249	2.4
958	-0.528144	153.130755	0.003601	2.4
959	-0.619363	153.044061	0.023948	2.5
960	-0.807489	152.957498	0.005318	2.5
961	-0.735548	152.871065	0.007186	2.4
962	-0.928762	152.784762	0.012251	2.4
963	-0.983643	152.698589	0.008370	2.8
964	-0.691715	152.612545	0.006272	2.5
965	-0.434203	152.526631	0.003622	2.4
966	-0.458088	152.440845	0.003845	2.7
967	-0.892849	152.355188	0.006492	2.7
968	-0.561953	152.269660	0.008591	2.7
969	-0.973926	152.184259	0.008833	3.0
970	-0.798164	152.098986	0.013672	2.9
971	-1.112936	152.013840	0.017489	2.7
972	-0.772710	151.928821	0.007564	2.5
973	-0.558670	151.843928	0.003625	2.4
974	-0.444953	151.759163	0.011927	2.3
975	-0.675952	151.674523	0.016734	2.4
976	-0.489699	151.590009	0.002304	2.3
977	-0.693381	151.505620	0.009229	2.4
978	-0.563114	151.421357	0.003930	2.4
979	-0.698989	151.337218	0.007510	2.4
980	-0.534099	151.253204	0.007449	2.4
981	-1.091616	151.169314	0.035228	2.3
982	-0.400926	151.085549	0.003324	2.4
983	-0.986913	151.001907	0.010468	2.4
984	-1.185332	150.918388	0.026677	2.4
985	-0.950491	150.834992	0.010866	2.3
986	-1.013561	150.751719	0.030708	2.3
987	-1.003997	150.668569	0.040738	2.3
988	-0.581584	150.585541	0.004378	2.3
989	-0.904113	150.502634	0.012775	2.4
990	-0.621408	150.419849	0.005972	2.4
991	-0.938575	150.337186	0.014361	2.4
992	-0.367889	150.254644	0.004010	2.4
993	-0.963236	150.172222	0.008834	2.4
994	-0.610222	150.089921	0.009965	2.4
995	-0.738412	150.007740	0.009622	2.4
996	-0.692528	149.925679	0.008629	2.5
997	-1.014915	149.843737	0.007763	2.4
998	-0.769943	149.761915	0.006606	2.3
999	-0.895378	149.680212	0.012253	2.4
1000	-0.819932	149.598627	0.010311	2.4
1001	-0.651423	149.517161	0.010505	2.3
1002	-0.866974	149.435814	0.010869	2.4
1003	-1.100503	149.354584	0.050300	2.7
1004	-1.112537	149.273472	0.037383	2.5
1005	-0.703441	149.192477	0.017036	2.4
1006	-1.061639	149.111599	0.022253	2.4
1007	-0.747692	149.030838	0.007399	2.4
1008	-0.735659	148.950194	0.006378	2.3
1009	-0.066769	148.869666	0.005870	2.4
1010	-0.872296	148.789253	0.009675	2.4
1011	-1.034877	148.708957	0.009648	2.4
1012	-0.061898	148.628776	0.002217	2.3
1013	-1.098137	148.548710	0.044953	3.2
1014	-0.543509	148.468759	0.005994	2.3
1015	-0.999481	148.388923	0.017299	2.3
1016	-0.490337	148.309201	0.003478	2.4
1017	-0.554962	148.229594	0.010069	2.3
1018	-0.850969	148.150100	0.031038	2.3
1019	-1.050432	148.070719	0.034554	2.3
1020	-1.106384	147.991452	0.028463	2.3
1021	-0.637590	147.912298	0.007627	2.3
1022	-0.872556	147.833257	0.011043	2.4
1023	-0.943672	147.754329	0.014714	2.4
1024	-0.602044	147.675512	0.007238	2.4
1025	-0.864061	147.596808	0.008789	2.3
1026	-0.000199	147.518216	0.000018	2.3
1027	-0.662177	147.439735	0.009327	2.3
1028	-1.065996	147.361365	0.027212	2.3
1029	-0.278207	147.283106	0.012152	2.3
1030	-0.561336	147.204958	0.005649	2.5
1031	-0.959552	147.126920	0.017718	2.4
1032	-0.785522	147.048993	0.007153	2.4
1033	-0.421820	146.971175	0.003685	2.4
1034	-1.128575	146.893468	0.050980	2.4
1035	-1.082916	146.815869	0.018265	2.4
1036	-0.659638	146.738380	0.005661	2.4
1037	-0.298660	146.661000	0.023106	2.4
1038	-0.733062	146.583729	0.010338	2.4
1039	-0.936279	146.506566	0.018880	2.4
1040	-0.790938	146.429511	0.007261	2.4
1041	-0.472983	146.352565	0.004354	2.4
1042	-0.947211	146.275726	0.009139	2.4
1043	-0.811382	146.198994	0.023351	2.4
1044	-0.386731	146.122370	0.005590	2.8
1045	-0.479623	146.045853	0.006496	2.5
1046	-0.588923	145.969442	0.008366	2.4
1047	-1.182566	145.893139	0.023113	2.4
1048	-1.124307	145.816941	0.040749	2.7
1049	-0.791902	145.740849	0.006775	2.7
1050	-0.897668	145.664863	0.007432	2.5
1051	-0.960309	145.588983	0.029897	2.6
1052	-0.616569	145.513208	0.009014	2.9
1053	-0.748614	145.437538	0.010845	2.7
1054	-0.691439	145.361973	0.007064	2.6
1055	-0.864884	145.286513	0.008337	2.4
1056	-0.780259	145.211157	0.008547	2.4
1057	-0.471910	145.135905	0.003371	2.4
1058	-0.155325	145.060757	0.006977	2.4
1059	-0.126851	144.985712	0.004366	2.4
1060	-0.827866	144.910771	0.009870	2.4
1061	-1.161818	144.835934	0.010226	2.4
1062	-0.969810	144.761199	0.007307	2.4
1063	-0.916613	144.686567	0.006977	2.3
1064	-1.089703	144.612037	0.034577	2.4
1065	-0.043479	144.537610	0.002734	2.3
1066	-1.123349	144.463285	0.010919	2.3
1067	-0.511153	144.389062	0.007271	2.3
1068	-0.703259	144.314940	0.010143	2.3
1069	-0.838861	144.240920	0.005789	2.3
1070	-0.524662	144.167001	0.005390	2.3
1071	-0.870655	144.093182	0.011215	2.4
1072	-0.787431	144.019465	0.007201	2.4
1073	-0.632504	143.945848	0.004303	2.4
1074	-1.070976	143.872331	0.017678	2.4
1075	-0.646788	143.798914	0.013632	2.4
1076	-0.387289	143.725597	0.005451	2.4
1077	-1.068984	143.652380	0.010976	2.4
1078	-0.703712	143.579262	0.016210	2.5
1079	-0.990608	143.506243	0.017338	2.4
1080	-0.619874	143.433323	0.007174	2.4
1081	-0.958410	143.360502	0.027254	2.4
1082	-0.895169	143.287780	0.017167	2.4
1083	-0.939710	143.215155	0.012942	2.4
1084	-0.678638	143.142629	0.007048	2.4
1085	-0.805096	143.070201	0.010388	2.6
1086	-1.101565	142.997870	0.022334	2.5
1087	-1.034481	142.925637	0.045825	2.4
1088	-0.357165	142.853501	0.003357	2.4
1089	-0.771136	142.781462	0.017966	2.3
1090	-0.368695	142.709519	0.003120	2.3
1091	-1.093373	142.637674	0.020285	2.3
1092	-0.553461	142.565924	0.004823	2.3
1093	-0.820698	142.494271	0.014649	2.3
1094	-1.025578	142.422714	0.053598	2.4
1095	-0.583387	142.351252	0.007732	2.4
1096	-1.047718	142.279886	0.015571	2.4
1097	-1.160985	142.208616	0.013877	2.5
1098	-0.904227	142.137440	0.011245	2.4
1099	-0.299040	142.066360	0.003669	2.4
1100	-0.769503	141.995374	0.027363	2.4
1101	-0.995618	141.924483	0.016432	2.3
1102	-0.556128	141.853685	0.007056	2.4
1103	-0.705150	141.782983	0.014325	2.3
1104	-1.084104	141.712373	0.011087	2.4
1105	-1.148668	141.641858	0.025471	2.4
1106	-1.128338	141.571436	0.039634	2.4
1107	-0.975746	141.501108	0.009071	2.4
1108	-0.909288	141.430872	0.005033	2.4
1109	-0.427400	141.360730	0.003102	2.4
1110	-1.125014	141.290680	0.024992	2.4
1111	-1.069581	141.220722	0.010303	2.3
1112	-1.139449	141.150857	0.014678	2.3
1113	-1.052266	141.081084	0.031068	2.3
1114	-0.514449	141.011403	0.004826	2.4
1115	-0.523617	140.941813	0.006993	2.4
1116	-0.437774	140.872315	0.011259	2.4
1117	-0.517889	140.802909	0.004717	2.4
1118	-0.514679	140.733593	0.015788	2.4
1119	-1.033019	140.664369	0.011406	2.4
1120	-0.635035	140.595235	0.004982	2.5
1121	-0.881923	140.526192	0.011000	2.4
1122	-0.960798	140.457239	0.042736	2.4
1123	-0.622829	140.388376	0.007121	2.4
1124	-0.503932	140.319603	0.003166	2.4
1125	-0.857848	140.250920	0.009155	2.3
1126	-1.053504	140.182326	0.028784	2.4
1127	-0.777235	140.113822	0.032776	2.5
1128	-1.085421	140.045407	0.031898	2.4
1129	-1.125012	139.977081	0.009650	2.3
1130	-0.576248	139.908844	0.009293	2.3
1131	-0.955915	139.840696	0.038494	3.9
1132	-0.673717	139.772635	0.006052	3.2
1133	-0.000676	139.704664	0.000022	2.9
1134	-0.856643	139.636780	0.006894	3.0
1135	-0.391312	139.568984	0.003427	2.9
1136	-1.072118	139.501276	0.014524	2.8
1137	-0.621845	139.433655	0.007534	2.6
1138	-1.177717	139.366122	0.037315	2.5
1139	-0.645010	139.298676	0.029646	2.5
1140	-0.551202	139.231317	0.003236	2.4
1141	-0.409070	139.164045	0.002580	2.3
1142	-0.951065	139.096859	0.008924	2.3
1143	-0.787031	139.029760	0.013561	2.4
1144	-1.058434	138.962747	0.027545	2.5
1145	-0.354336	138.895820	0.003927	2.5
1146	-1.074554	138.828978	0.045599	2.4
1147	-1.029184	138.762223	0.024425	2.4
1148	-0.738184	138.695553	0.006784	2.4
1149	-0.637879	138.628969	0.006906	2.3
1150	-0.832406	138.562469	0.016410	2.3
1151	-0.969824	138.496055	0.015823	2.3
1152	-1.008539	138.429725	0.021541	2.4
1153	-1.025525	138.363481	0.012195	2.4
1154	-0.755595	138.297320	0.007083	2.3
1155	-0.933812	138.231244	0.010383	2.4
1156	-0.831093	138.165252	0.009263	2.3
1157	-0.433692	138.099344	0.004289	2.3
1158	-0.767176	138.033520	0.008456	2.4
1159	-1.028119	137.967779	0.016822	2.4
1160	-1.066477	137.902122	0.040966	2.4
1161	-0.548952	137.836548	0.005492	2.4
1162	-0.799669	137.771057	0.007339	2.3
1163	-0.541986	137.705649	0.006796	2.4
1164	-0.466958	137.640324	0.004037	2.4
1165	-0.331403	137.575081	0.003535	2.3
1166	-0.702691	137.509921	0.013941	2.4
1167	-0.991834	137.444842	0.013139	2.6
1168	-0.365228	137.379846	0.004034	2.4
1169	-0.664383	137.314932	0.005636	2.4
1170	-0.575362	137.250100	0.006840	2.4
1171	-0.809531	137.185349	0.006297	2.3
1172	-0.485696	137.120680	0.006803	2.4
1173	-1.024787	137.056092	0.011644	2.4
1174	-1.038361	136.991585	0.017528	2.5
1175	-0.643499	136.927158	0.005449	2.4
1176	-1.113577	136.862813	0.017791	2.3
1177	-0.600300	136.798548	0.006753	2.3
1178	-0.969089	136.734363	0.021223	2.4
1179	-0.484970	136.670259	0.005188	2.3
1180	-0.886777	136.606235	0.023950	2.4
1181	-0.456739	136.542291	0.004286	2.3
1182	-0.502016	136.478426	0.003476	2.4
1183	-0.391712	136.414641	0.006681	2.3
1184	-0.704791	136.350936	0.008879	2.3
1185	-0.745748	136.287310	0.008820	2.3
1186	-0.935426	136.223763	0.019292	2.3
1187	-0.661618	136.160295	0.006797	2.5
1188	-0.562865	136.096905	0.009982	2.4
1189	-0.894089	136.033594	0.008041	2.3
1190	-0.486006	135.970362	0.004509	2.3
1191	-0.953419	135.907208	0.008777	2.3
1192	-1.055986	135.844133	0.014369	2.3
1193	-0.596145	135.781135	0.007697	2.3
1194	-0.724127	135.718215	0.016044	2.4
1195	-1.032206	135.655373	0.009401	2.4
1196	-1.112617	135.592608	0.010170	2.4
1197	-0.880846	135.529921	0.009850	2.4
1198	-1.067915	135.467311	0.034703	2.4
1199	-0.412736	135.404778	0.003682	2.4
1200	-0.770852	135.342322	0.005756	2.6
1201	-1.055470	135.279942	0.022373	2.4
1202	-0.972745	135.217640	0.013522	2.4
1203	-0.391605	135.155413	0.003248	2.4
1204	-0.760324	135.093263	0.025603	2.3
1205	-0.855962	135.031190	0.021647	2.3
1206	-0.784045	134.969192	0.007379	2.3
1207	-1.122656	134.907270	0.014066	2.3
1208	-1.044295	134.845424	0.008356	2.5
1209	-0.863606	134.783653	0.011143	2.4
1210	-0.077181	134.721958	0.004017	2.4
1211	-0.481993	134.660338	0.005437	2.4
1212	-0.769484	134.598793	0.008038	3.1
1213	-1.059874	134.537323	0.049618	3.2
1214	-1.012508	134.475927	0.010303	2.7
1215	-0.563872	134.414607	0.017816	2.8
1216	-0.725415	134.353361	0.007228	3.0
1217	-0.842595	134.292189	0.032063	2.6
1218	-0.778295	134.231092	0.026810	2.4
1219	-0.725102	134.170068	0.008617	2.4
1220	-0.597819	134.109119	0.013415	2.4
1221	-0.718251	134.048243	0.007073	2.4
1222	-0.482344	133.987441	0.005167	2.4
1223	-0.685258	133.926713	0.005780	2.3
1224	-0.809804	133.866057	0.015430	2.3
1225	-0.737334	133.805475	0.006440	2.3
1226	-0.540648	133.744966	0.006484	2.3
1227	-0.691777	133.684530	0.008026	2.3
1228	-0.653699	133.624167	0.007076	2.5
1229	-0.979690	133.563877	0.013482	2.5
1230	-0.660540	133.503658	0.006306	2.4
1231	-0.766365	133.443513	0.006034	2.3
1232	-1.058314	133.383439	0.013520	2.3
1233	-1.136996	133.323437	0.012005	2.3
1234	-0.583328	133.263508	0.003084	2.4
1235	-0.631624	133.203650	0.007401	2.5
1236	-0.621969	133.143864	0.013459	2.3
1237	-0.314956	133.084149	0.003158	2.3
1238	-0.527038	133.024506	0.023850	2.3
1239	-0.746168	132.964934	0.005686	2.4
1240	-0.980217	132.905433	0.035642	2.4
1241	-0.767942	132.846003	0.006057	2.4
1242	-0.422844	132.786643	0.015769	2.4
1243	-0.264036	132.727355	0.008921	2.3
1244	-0.731258	132.668137	0.011462	2.4
1245	-0.433972	132.608989	0.009204	2.3
1246	-0.829748	132.549912	0.013011	2.4
