1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
109	-0.992012	21.217550	1.468823	0.024914	0.9
110	-0.948316	21.147220	1.471274	0.016918	0.9
111	-1.010376	21.076890	1.473733	0.028835	0.8
112	-0.955094	22.076890	1.439521	0.014151	0.8
113	-0.957448	22.006561	1.441876	0.015476	0.8
114	-0.992935	21.936232	1.444237	0.022380	0.9
115	-0.964527	21.952948	1.443675	0.024763	0.8
116	-0.938540	21.882619	1.446043	0.014815	0.8
117	-0.985965	21.814440	1.448346	0.027622	0.9
118	-0.963584	21.763270	1.450079	0.019127	0.8
119	-0.965390	22.260589	1.433409	0.022839	0.8
120	-0.986218	22.190259	1.435743	0.018098	0.8
121	-0.991883	22.119929	1.438085	0.013371	0.9
122	-0.973382	22.049599	1.440434	0.025893	0.9
123	-0.965383	23.049510	1.407737	0.018205	0.8
124	-0.976728	22.979181	1.409988	0.019937	0.8
125	-0.989275	22.954145	1.410791	0.021716	0.8
126	-0.945211	23.903173	1.380974	0.018390	0.8
127	-0.975712	23.832843	1.383140	0.014774	0.9
128	-0.993453	24.770292	1.354811	0.025415	0.9
129	-1.000909	25.770292	1.325844	0.016460	0.9
130	-0.944217	25.699963	1.327841	0.027748	0.9
131	-0.948262	26.699963	1.300003	0.017569	0.8
132	-0.980146	27.699709	1.273316	0.010929	0.8
133	-0.974386	28.699543	1.247700	0.024207	0.8
134	-0.985380	29.699480	1.223092	0.019757	0.8
135	-0.977931	30.699480	1.199434	0.017312	0.8
136	-0.973791	31.694558	1.176784	0.017028	0.8
137	-0.965163	31.624228	1.178357	0.017296	0.8
138	-0.974932	32.446427	1.160229	0.022431	0.8
139	-0.988405	32.376134	1.161757	0.018791	0.8
140	-0.988276	33.376134	1.140392	0.007267	1.2
141	-0.957928	33.948652	1.128510	0.017266	0.8
142	-0.977604	34.947902	1.108354	0.020018	0.8
143	-0.992430	34.882499	1.109652	0.015458	0.8
144	-0.972705	34.812171	1.111050	0.009015	0.8
145	-0.976075	35.811457	1.091507	0.013460	0.8
146	-0.975852	35.999168	1.087912	0.020738	0.8
147	-0.967830	35.928839	1.089256	0.013696	1.3
148	-0.980479	35.858509	1.090604	0.020144	0.8
149	-0.958702	36.858509	1.071754	0.021616	0.9
150	-0.994776	37.858509	1.053545	0.010693	0.8
151	-0.956007	38.667809	1.039256	0.033429	0.8
152	-0.955992	38.624105	1.040017	0.022796	0.8
153	-1.016339	39.624105	1.022862	0.018516	0.8
154	-0.975654	39.553775	1.024050	0.023607	0.8
155	-0.960577	39.483445	1.025241	0.019920	0.9
156	-1.003568	40.483445	1.008566	0.013923	0.8
157	-0.984340	41.481695	0.992452	0.018842	0.8
158	-0.968541	42.471670	0.976973	0.016739	0.8
159	-0.938588	43.471670	0.961819	0.017613	0.9
160	-0.986598	44.471670	0.947129	0.017559	0.9
161	-0.996671	45.451602	0.933162	0.025444	0.8
162	-0.991045	46.451602	0.919327	0.025097	0.8
163	-0.990801	47.451602	0.905897	0.035875	0.8
164	-0.948370	48.451602	0.892854	0.022231	0.8
165	-0.954552	49.451602	0.880180	0.016172	0.9
166	-0.980372	50.451602	0.867862	0.015898	0.9
167	-0.986270	50.381272	0.868717	0.022414	0.8
168	-1.010725	50.384757	0.868674	0.016568	0.8
169	-0.992527	51.384614	0.856675	0.020025	0.8
170	-0.971781	52.384607	0.845002	0.026687	0.8
171	-0.981422	52.314277	0.845812	0.015231	0.8
172	-0.966014	52.243947	0.846624	0.012354	0.8
173	-0.965856	52.173618	0.847438	0.025291	0.8
174	-0.972884	52.955415	0.838480	0.012493	0.9
175	-0.983228	53.955402	0.827293	0.022748	0.9
176	-0.972309	53.885073	0.828070	0.013441	0.8
177	-1.017169	54.854539	0.817487	0.014004	0.8
178	-0.977215	54.785121	0.818236	0.018337	0.8
179	-0.933519	54.714939	0.818994	0.027184	0.8
180	-0.975979	55.714926	0.808319	0.027607	0.9
181	-0.984865	56.714926	0.797918	0.014540	0.9
182	-0.955505	56.644975	0.798636	0.024096	0.8
183	-0.929649	57.519571	0.789741	0.024972	0.8
184	-0.990114	57.449241	0.790449	0.012323	0.8
185	-1.020056	58.449239	0.780500	0.013926	0.8
186	-0.974377	58.378910	0.781191	0.011986	0.9
187	-0.991696	59.378909	0.771472	0.011793	0.9
188	-0.955058	59.791855	0.767529	0.023064	0.8
189	-0.980013	59.721730	0.768196	0.019631	0.8
190	-0.963689	60.721730	0.758796	0.019601	0.8
191	-1.004847	60.651401	0.759449	0.024769	0.9
192	-0.958671	60.581071	0.760104	0.013436	0.9
193	-0.976616	60.515498	0.760716	0.017899	0.9
194	-0.955153	60.445168	0.761372	0.018939	0.9
195	-0.984969	61.418149	0.752384	0.015897	0.9
196	-0.973069	61.347819	0.753027	0.011942	0.8
197	-0.958685	61.277658	0.753669	0.022347	0.8
198	-0.975863	62.277656	0.744619	0.024405	0.8
199	-0.955324	63.147209	0.736924	0.022397	0.8
200	-0.958049	63.076880	0.737541	0.019685	0.8
201	-0.988635	63.006550	0.738158	0.028083	0.8
202	-0.960880	62.936220	0.738777	0.023526	0.8
203	-0.971468	63.936220	0.730078	0.015224	0.8
204	-0.969934	64.534158	0.724975	0.013447	0.9
205	-0.975442	65.288376	0.718638	0.017439	0.9
206	-1.007452	66.256617	0.710664	0.020797	0.8
207	-1.000572	66.186288	0.711237	0.018531	0.8
208	-0.971979	67.159167	0.703388	0.026073	0.8
209	-0.966438	67.088837	0.703950	0.029381	0.8
210	-0.989498	67.049001	0.704268	0.022024	0.8
211	-0.993208	68.024898	0.696548	0.013371	0.8
212	-0.980236	67.954568	0.697099	0.020034	0.8
213	-0.963649	68.954541	0.689349	0.015695	0.9
214	-0.996894	68.884223	0.689889	0.025026	0.8
215	-0.961961	68.813893	0.690429	0.018469	0.8
216	-0.971469	68.743563	0.690970	0.017297	0.8
217	-0.963188	69.743563	0.683355	0.028449	0.8
218	-0.993027	70.743563	0.675907	0.026146	0.9
219	-1.032900	71.743563	0.668619	0.026383	0.8
220	-0.973260	72.743563	0.661487	0.021557	0.8
221	-0.942116	72.673233	0.661983	0.023345	0.8
222	-0.976296	72.602903	0.662481	0.013620	0.8
223	-0.993572	73.595583	0.655529	0.017139	0.8
224	-0.939910	74.255963	0.650984	0.027495	0.9
225	-0.966800	74.185633	0.651465	0.033599	0.8
226	-0.983202	75.185633	0.644692	0.021629	0.8
227	-0.964040	76.185633	0.638058	0.022068	0.8
228	-0.976160	76.115303	0.638520	0.019934	0.8
229	-0.994138	76.046294	0.638975	0.020495	0.8
230	-0.938767	77.046267	0.632458	0.015803	0.8
231	-0.944442	77.995721	0.626392	0.016079	0.8
232	-0.946152	77.925649	0.626835	0.016170	0.8
233	-0.966446	78.925281	0.620565	0.018638	1.0
234	-0.973292	79.925280	0.614416	0.025941	0.8
235	-0.987833	80.924530	0.608392	0.028448	0.8
236	-0.971125	81.924530	0.602481	0.014044	0.8
237	-0.988129	82.799406	0.597403	0.026966	0.8
238	-0.928277	83.799276	0.591704	0.020857	0.8
239	-0.948770	83.728946	0.592101	0.019796	0.8
240	-0.950402	84.722435	0.586537	0.021732	0.8
241	-0.984526	84.652105	0.586927	0.026915	0.8
242	-0.948844	85.389197	0.582861	0.021318	0.8
243	-0.953248	86.388421	0.577438	0.018157	0.8
244	-0.983147	86.318131	0.577816	0.017835	0.8
245	-0.972874	86.249707	0.578184	0.024761	0.8
246	-0.936071	87.249707	0.572843	0.022821	0.8
247	-0.963106	87.183332	0.573195	0.013862	0.8
248	-0.992491	88.105474	0.568350	0.024896	0.8
249	-0.995168	89.105474	0.563188	0.020379	0.8
250	-0.978778	89.035144	0.563548	0.016099	0.8
251	-0.970596	88.976629	0.563848	0.018787	0.8
252	-0.997301	89.564614	0.560849	0.013890	0.8
253	-0.945805	90.548918	0.555901	0.016093	0.8
254	-0.978449	90.478600	0.556251	0.020594	0.8
255	-0.970834	91.478600	0.551306	0.023702	0.8
256	-0.962657	92.478596	0.546448	0.016070	0.8
257	-0.960787	92.408299	0.546786	0.013849	0.8
258	-1.015408	93.408293	0.542007	0.016580	0.8
259	-0.964798	94.408250	0.537311	0.023549	0.8
260	-0.954073	95.408226	0.532695	0.014211	0.8
261	-0.955119	96.408204	0.528158	0.015547	0.8
262	-0.965104	96.340341	0.528464	0.027890	0.8
263	-0.963748	96.270011	0.528781	0.024390	0.9
264	-0.973441	96.199681	0.529098	0.022921	0.8
265	-1.013007	97.197918	0.524629	0.017339	0.8
266	-1.009699	97.128041	0.524940	0.014856	0.8
267	-0.973137	97.058826	0.525248	0.020448	0.8
268	-0.970138	96.988497	0.525561	0.020719	0.8
269	-0.983193	97.988497	0.521144	0.020300	0.8
270	-0.981510	97.918167	0.521452	0.018183	0.8
271	-0.967178	98.916324	0.517111	0.026122	0.8
272	-0.964170	98.845994	0.517415	0.013364	0.8
273	-0.953502	99.845994	0.513133	0.019400	0.8
274	-0.975651	100.845994	0.508922	0.027607	0.8
275	-0.936318	100.775664	0.509216	0.024803	0.8
276	-0.938210	101.676779	0.505476	0.017874	0.9
277	-0.957552	102.676779	0.501388	0.010420	0.8
278	-0.957731	103.647599	0.497483	0.013590	0.8
279	-0.978696	104.389885	0.494538	0.020866	0.9
280	-0.976142	104.319567	0.494816	0.013862	0.8
281	-0.974156	104.249244	0.495094	0.022773	0.8
282	-1.003631	105.248908	0.491173	0.014654	0.8
283	-0.972190	105.178578	0.491447	0.024424	0.8
284	-0.966137	105.108249	0.491721	0.021885	0.8
285	-0.934097	105.037919	0.491996	0.017417	0.8
286	-0.972866	104.968561	0.492267	0.010490	0.8
287	-0.953920	105.968561	0.488389	0.022477	0.8
288	-0.980230	106.968295	0.484574	0.012571	0.8
289	-0.955889	106.897965	0.484840	0.019490	0.8
290	-0.967373	106.827635	0.485107	0.019636	0.8
291	-0.980424	107.827635	0.481342	0.024592	0.8
292	-0.961099	108.827635	0.477634	0.019029	0.8
293	-0.977258	108.757305	0.477893	0.020335	0.8
294	-0.961413	109.407317	0.475511	0.021981	0.8
295	-0.979268	110.407283	0.471892	0.020748	0.8
296	-0.978892	110.336953	0.472145	0.019408	0.8
297	-0.996549	110.266623	0.472398	0.021937	0.8
298	-0.954516	110.196294	0.472651	0.019431	0.8
299	-0.985094	111.196294	0.469076	0.019490	0.8
300	-0.980203	111.125966	0.469326	0.016077	0.8
301	-0.983099	112.125891	0.465801	0.014457	0.8
302	-0.980299	112.055909	0.466045	0.018779	0.8
303	-0.977687	112.006671	0.466218	0.010976	0.8
304	-1.001728	113.006666	0.462739	0.017820	0.8
305	-0.987867	112.936336	0.462982	0.018044	0.8
306	-0.969040	112.866006	0.463225	0.017425	0.8
307	-0.975819	112.796947	0.463464	0.019630	0.8
308	-1.003073	113.767854	0.460125	0.015783	0.8
309	-0.978358	114.767854	0.456736	0.013716	0.8
310	-0.931896	114.840889	0.456491	0.022764	0.8
311	-0.949054	114.770559	0.456727	0.012231	1.2
312	-0.983227	115.425116	0.454536	0.023427	0.8
313	-0.947632	116.425116	0.451228	0.018355	0.8
314	-0.992106	116.354793	0.451459	0.012280	0.8
315	-0.989333	116.284463	0.451691	0.018676	0.8
316	-0.978263	116.214133	0.451922	0.015008	0.8
317	-0.995751	117.214133	0.448652	0.023849	0.8
318	-0.947912	117.143804	0.448881	0.011971	0.8
319	-0.965135	118.128567	0.445704	0.023877	0.8
320	-0.967205	119.087178	0.442654	0.026785	0.8
321	-0.986588	120.087178	0.439516	0.019641	0.8
322	-0.962899	120.016850	0.439735	0.012083	0.8
323	-0.969604	121.010915	0.436657	0.025993	0.8
324	-0.953986	120.941121	0.436872	0.014229	0.8
325	-0.976515	121.803196	0.434235	0.014617	0.8
326	-0.946704	122.670662	0.431613	0.016105	0.8
327	-0.953948	122.600347	0.431824	0.020184	0.8
328	-0.949691	122.531877	0.432030	0.021400	0.8
329	-0.930753	122.461547	0.432242	0.009423	0.8
330	-0.993597	123.461511	0.429250	0.015087	0.8
331	-0.989286	123.533108	0.429037	0.014611	0.8
332	-1.011793	124.237363	0.426957	0.022129	0.8
333	-0.979887	125.237359	0.424037	0.016315	0.8
334	-0.977408	126.237359	0.421157	0.017388	0.8
335	-1.019894	126.292823	0.420999	0.016599	0.8
336	-0.944813	127.292781	0.418160	0.021381	0.8
337	-0.965544	127.222451	0.418358	0.018036	0.8
338	-0.952326	127.152122	0.418557	0.019077	0.8
339	-0.970069	128.151863	0.415751	0.014561	0.8
340	-0.973613	128.081729	0.415947	0.016740	0.8
341	-0.943167	129.081724	0.413176	0.023682	0.8
342	-0.962350	129.016979	0.413354	0.016717	0.8
343	-0.959499	130.016979	0.410617	0.018747	0.8
344	-0.993250	131.015532	0.407920	0.024343	0.8
345	-0.978556	132.015462	0.405254	0.029099	0.8
346	-0.999182	131.947635	0.405434	0.019447	0.8
347	-0.960310	132.921023	0.402870	0.014416	0.8
348	-0.978488	133.921022	0.400269	0.023997	0.8
349	-0.939098	134.831028	0.397932	0.019771	0.8
350	-0.937062	134.760699	0.398111	0.018061	0.8
351	-0.963813	134.690369	0.398291	0.016038	0.8
352	-0.938468	134.711844	0.398236	0.015059	0.9
353	-1.015612	135.683941	0.395766	0.021229	0.8
354	-1.013408	135.614247	0.395942	0.026284	0.8
355	-0.988086	135.543917	0.396120	0.020293	0.8
356	-0.966807	135.473587	0.396298	0.030984	0.8
357	-0.980047	136.473587	0.393781	0.020974	0.8
358	-0.959471	136.403257	0.393957	0.020273	0.9
359	-0.951500	136.332927	0.394133	0.022756	0.8
360	-1.006190	136.262598	0.394309	0.017358	0.8
361	-0.939450	137.262598	0.391818	0.015327	0.8
362	-0.949609	138.262590	0.389358	0.018049	0.8
363	-0.947043	139.241004	0.386980	0.019613	0.8
364	-0.975909	139.170674	0.387150	0.016007	0.8
365	-0.939962	139.137370	0.387231	0.022739	0.8
366	-0.968999	140.137127	0.384828	0.023130	0.8
367	-0.975182	141.137127	0.382455	0.018479	0.8
368	-0.925727	141.066797	0.382621	0.018544	0.8
369	-1.026247	140.996467	0.382787	0.011425	0.8
370	-0.983229	141.996464	0.380438	0.021494	0.8
371	-0.991138	141.926134	0.380603	0.016689	0.9
372	-0.953209	141.856829	0.380765	0.020012	0.9
373	-0.972451	142.856059	0.378443	0.016423	0.8
374	-0.962185	142.785729	0.378605	0.017995	0.8
375	-0.968185	143.596361	0.376740	0.022183	0.8
376	-0.969544	144.596361	0.374465	0.026960	0.8
377	-0.978348	144.526031	0.374625	0.011146	0.8
378	-0.988376	144.612454	0.374429	0.028224	0.8
379	-0.955750	144.542124	0.374588	0.018637	0.8
380	-1.013550	144.471794	0.374747	0.035456	0.8
381	-0.984268	144.401464	0.374907	0.021538	0.8
382	-0.978347	144.331134	0.375066	0.018870	0.8
383	-1.002056	144.260804	0.375226	0.014825	0.8
384	-0.976404	144.925561	0.373722	0.018043	0.8
385	-0.978579	144.855250	0.373881	0.019923	0.8
386	-0.992152	145.855250	0.371640	0.017907	0.8
387	-0.976502	146.855248	0.369426	0.015080	0.8
388	-0.992549	146.791108	0.369567	0.024032	0.8
389	-0.966508	147.791108	0.367378	0.019467	0.8
390	-0.969271	147.720778	0.367531	0.013820	0.8
391	-0.962011	147.650449	0.367684	0.021347	0.8
392	-0.955858	148.158575	0.366580	0.015393	0.8
393	-0.981571	148.088245	0.366732	0.015090	0.8
394	-0.962808	148.029168	0.366860	0.022575	0.8
395	-0.996904	149.029168	0.364703	0.022726	0.8
396	-0.955854	150.029168	0.362570	0.025319	0.8
397	-0.989514	149.959055	0.362719	0.027663	0.8
398	-1.015949	149.888725	0.362868	0.020085	0.8
399	-0.965912	149.818445	0.363018	0.015784	0.8
400	-0.986966	149.748115	0.363167	0.024955	0.8
401	-1.010051	150.748115	0.361053	0.017947	0.8
402	-0.969769	150.677786	0.361201	0.019529	0.8
403	-0.998853	150.607461	0.361349	0.024877	0.8
404	-0.980980	151.607461	0.359255	0.016982	0.8
405	-0.991464	151.537131	0.359402	0.028801	0.8
406	-1.012411	152.529542	0.357346	0.023844	0.9
407	-0.985527	152.459212	0.357491	0.022372	0.8
408	-0.955863	153.345005	0.355675	0.017539	0.8
409	-0.975611	153.274675	0.355818	0.027742	0.8
410	-0.943958	153.204578	0.355961	0.016697	0.8
411	-0.927438	153.303758	0.355759	0.019927	0.8
412	-0.976353	153.233631	0.355902	0.015499	0.9
413	-0.958291	153.163384	0.356046	0.020947	0.8
414	-0.977978	154.163379	0.354013	0.018973	0.8
415	-1.017397	154.093049	0.354155	0.035145	0.8
416	-0.983866	154.599409	0.353134	0.019268	0.8
417	-0.989495	155.599409	0.351134	0.020502	0.8
418	-0.961506	155.529079	0.351274	0.022685	0.9
419	-1.008495	156.529079	0.349295	0.019260	0.9
420	-0.977448	156.458750	0.349434	0.019295	0.8
421	-0.965147	156.388420	0.349572	0.016453	0.8
422	-0.986074	157.388420	0.347613	0.018821	0.9
423	-0.953845	158.388420	0.345675	0.021272	0.8
424	-0.939710	159.369620	0.343795	0.027267	0.8
425	-0.983663	159.840378	0.342900	0.009514	0.8
426	-0.963168	159.770049	0.343033	0.013955	0.8
427	-0.965298	159.699722	0.343167	0.013402	0.8
428	-0.970051	159.629424	0.343300	0.018659	0.9
429	-0.937256	159.559094	0.343434	0.018503	0.9
430	-1.000268	159.488764	0.343568	0.012941	0.9
431	-0.949663	159.438451	0.343663	0.017279	0.9
432	-0.988905	159.368122	0.343797	0.020655	0.8
433	-0.945905	160.368116	0.341902	0.016792	0.9
434	-0.952357	160.297931	0.342034	0.016122	0.9
435	-0.982206	160.227601	0.342167	0.017734	0.8
436	-0.980962	160.164297	0.342287	0.020870	0.8
437	-1.000732	161.164297	0.340408	0.029089	0.8
438	-0.968533	161.136433	0.340460	0.018181	0.8
439	-1.012961	161.066103	0.340591	0.021534	0.8
440	-1.002990	162.066103	0.338731	0.022553	0.8
441	-1.000076	161.996112	0.338860	0.026360	0.8
442	-0.983336	162.995994	0.337019	0.015485	0.9
443	-0.976707	163.995993	0.335197	0.016668	0.8
444	-0.979194	164.995690	0.333395	0.014712	0.9
445	-1.016399	164.925360	0.333522	0.018963	0.9
446	-0.964033	165.925360	0.331737	0.018167	0.8
447	-0.955827	166.925360	0.329972	0.028505	0.8
448	-0.999319	166.855030	0.330096	0.021495	0.8
449	-1.016505	167.657457	0.328692	0.014077	0.8
450	-0.953905	168.657457	0.326958	0.020304	0.8
451	-0.953002	169.654898	0.325248	0.015513	0.8
452	-0.992068	169.584568	0.325368	0.019549	0.8
453	-0.975331	170.563437	0.323705	0.016319	0.8
454	-0.994798	171.562646	0.322026	0.020439	0.8
455	-0.998649	171.492317	0.322143	0.023023	0.8
456	-0.955300	172.492317	0.320478	0.022091	0.8
457	-0.966152	172.422023	0.320595	0.035065	0.8
458	-0.955202	173.422023	0.318946	0.018314	0.8
459	-0.999503	174.422023	0.317314	0.011733	0.8
460	-1.007710	174.351693	0.317428	0.017965	0.8
461	-0.969132	175.280922	0.315925	0.026105	0.8
462	-0.947574	175.210593	0.316039	0.013714	0.8
463	-0.969671	175.140793	0.316151	0.022267	0.8
464	-0.999266	176.112055	0.314593	0.012002	0.8
465	-0.991624	177.111127	0.313007	0.015092	0.8
466	-0.978435	178.109528	0.311437	0.013663	0.8
467	-0.928872	179.106627	0.309885	0.018323	0.8
468	-0.915350	179.036376	0.309994	0.022931	0.8
469	-0.939573	180.036342	0.308452	0.017043	0.8
470	-0.931098	179.966012	0.308560	0.016670	0.8
471	-0.954715	180.965441	0.307033	0.020835	0.8
472	-0.973926	180.895114	0.307140	0.017223	0.8
473	-0.940149	181.894961	0.305627	0.028135	0.8
474	-0.989676	182.894951	0.304128	0.018987	0.8
475	-0.987297	182.826309	0.304230	0.012195	0.8
476	-0.967967	182.755979	0.304335	0.015522	0.8
477	-0.942371	182.686110	0.304440	0.017976	0.8
478	-0.966048	183.686110	0.302952	0.021716	0.8
479	-0.940219	183.669211	0.302977	0.030454	0.8
480	-0.994275	184.669210	0.301504	0.017279	0.8
481	-0.966928	185.669210	0.300045	0.011009	0.8
482	-0.983278	186.669210	0.298600	0.024612	0.8
483	-0.996137	187.596881	0.297272	0.018514	0.8
484	-0.973976	188.596850	0.295854	0.020129	0.8
485	-0.987958	188.526520	0.295954	0.015382	0.8
486	-0.953501	189.517325	0.294561	0.014905	0.8
487	-0.969650	190.477884	0.293223	0.014258	0.8
488	-1.001589	191.253120	0.292152	0.017707	0.8
489	-0.980973	191.182790	0.292249	0.021248	0.8
490	-0.998961	191.112460	0.292345	0.016175	0.8
491	-0.975658	191.042130	0.292442	0.017788	0.8
492	-0.959753	190.971800	0.292539	0.033905	0.8
493	-0.953330	191.971800	0.291166	0.016596	0.8
494	-0.937768	191.901470	0.291262	0.025770	0.8
495	-0.924763	192.901470	0.289900	0.012533	0.8
496	-0.989758	192.831141	0.289996	0.022709	0.8
497	-0.986920	193.831138	0.288646	0.030556	0.8
498	-0.949422	193.760809	0.288740	0.017996	0.8
499	-0.998107	194.757297	0.287407	0.022872	0.8
