1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
260	-0.680203	292.075870	0.023405	1.1
261	-0.802574	291.591498	0.028086	1.1
262	-1.073421	291.109263	0.039022	1.2
263	-0.877250	290.629149	0.033066	1.2
264	-0.726399	290.151140	0.008256	1.1
265	-0.573150	289.675222	0.004874	1.2
266	-0.762380	289.201380	0.017607	1.1
267	-0.122869	288.729600	0.010235	1.1
268	-0.641389	288.259866	0.042441	1.2
269	-0.680329	287.792165	0.007748	1.1
270	-0.934376	287.326481	0.060144	1.1
271	-0.675991	286.862802	0.030858	1.2
272	-0.692571	286.401113	0.022545	1.2
273	-1.024390	285.941400	0.044361	1.1
274	-0.798893	285.483649	0.032589	1.1
275	-0.605921	285.027847	0.019803	1.1
276	-0.588225	284.573981	0.033027	1.1
277	-0.946341	284.122037	0.022833	1.2
278	-0.682052	283.672002	0.012790	1.1
279	-0.877491	283.223863	0.028517	1.1
280	-1.060532	282.777607	0.027074	1.1
281	-0.826380	282.333221	0.026024	1.2
282	-0.659552	281.890692	0.023130	1.2
283	-0.782242	281.450008	0.028655	1.2
284	-0.889583	281.011157	0.030346	1.1
285	-0.459161	280.574125	0.017158	1.2
286	-1.008745	280.138901	0.028774	1.2
287	-0.567955	279.705473	0.011478	1.2
288	-0.736670	279.273829	0.034201	1.2
289	-0.274639	278.843956	0.008694	1.1
290	-0.635053	278.415844	0.032489	1.1
291	-0.856163	277.989479	0.027156	1.1
292	-0.781053	277.564851	0.035784	1.1
293	-0.151832	277.141949	0.003904	1.2
294	-0.537944	276.720761	0.020055	1.2
295	-0.491606	276.301275	0.008361	1.1
296	-0.883095	275.883480	0.044458	1.1
297	-0.698141	275.467366	0.008023	1.2
298	-0.621152	275.052922	0.025778	1.1
299	-1.176873	274.640136	0.024770	1.1
300	-0.809934	274.228998	0.025157	1.2
301	-0.702114	273.819497	0.010994	1.2
302	-0.013169	273.411623	0.000963	1.1
303	-0.640818	273.005365	0.042707	1.1
304	-0.863271	272.600712	0.022589	1.1
305	-0.834517	272.197655	0.034856	1.2
306	-0.686928	271.796184	0.007385	1.2
307	-0.792253	271.396287	0.031160	1.2
308	-0.455553	270.997956	0.022462	1.1
309	-1.050075	270.601180	0.042608	1.1
310	-1.002966	270.205949	0.028022	1.1
311	-0.493601	269.812254	0.002157	1.1
312	-1.109341	269.420085	0.053761	1.2
313	-0.829375	269.029432	0.044281	1.2
314	-0.882822	268.640287	0.016030	1.1
315	-1.027661	268.252638	0.031729	1.1
316	-1.027913	267.866478	0.039167	1.2
317	-0.768318	267.481796	0.016178	1.2
318	-0.072600	267.098584	0.000493	1.2
319	-0.689494	266.716833	0.014676	1.2
320	-0.537553	266.336533	0.012346	1.2
321	-0.687535	265.957676	0.020874	1.2
322	-0.752718	265.580253	0.012512	1.2
323	-0.877868	265.204254	0.032125	1.3
324	-1.004030	264.829672	0.033371	1.2
325	-0.880337	264.456497	0.036965	1.2
326	-0.842239	264.084721	0.027012	1.2
327	-0.926386	263.714335	0.038955	1.1
328	-0.762959	263.345332	0.028005	1.1
329	-0.477429	262.977702	0.008164	1.1
330	-0.625298	262.611438	0.009590	1.2
331	-0.520258	262.246531	0.018272	1.2
332	-0.620203	261.882973	0.011396	1.1
333	-0.826212	261.520756	0.015837	1.3
334	-0.714620	261.159871	0.014597	1.4
335	-0.957954	260.800312	0.052530	1.2
336	-0.863772	260.442070	0.046193	1.2
337	-0.787908	260.085137	0.050740	1.2
338	-0.692835	259.729505	0.039053	1.2
339	-0.789613	259.375167	0.011837	1.2
340	-0.440318	259.022116	0.014487	1.2
341	-1.239920	258.670343	0.038283	1.2
342	-0.755123	258.319841	0.008152	1.2
343	-0.432026	257.970602	0.007896	1.2
344	-0.701725	257.622620	0.032664	1.2
345	-0.664572	257.275887	0.005368	1.2
346	-1.069667	256.930396	0.046074	1.2
347	-0.853388	256.586139	0.034098	1.1
348	-0.394837	256.243109	0.021943	1.2
349	-0.561710	255.901300	0.023771	1.2
350	-0.151460	255.560703	0.011087	1.2
351	-1.030099	255.221313	0.033196	1.2
352	-0.483957	254.883122	0.017455	1.2
353	-0.674092	254.546124	0.003617	1.2
354	-0.320080	254.210311	0.016553	1.2
355	-0.579611	253.875677	0.005047	1.2
356	-0.998112	253.542215	0.048550	1.1
357	-0.930474	253.209918	0.030066	1.1
358	-0.609293	252.878781	0.005788	1.2
359	-0.490979	252.548795	0.043823	2.0
360	-0.663376	252.219956	0.020680	1.2
361	-0.777304	251.892255	0.029021	1.2
362	-0.407537	251.565688	0.008626	1.1
363	-0.327893	251.240247	0.009730	1.1
364	-0.111382	250.915926	0.001263	1.2
365	-0.965915	250.592720	0.029084	1.1
366	-0.401660	250.270621	0.005781	1.2
367	-0.575018	249.949624	0.018404	1.1
368	-1.165845	249.629723	0.015018	1.2
369	-0.761875	249.310911	0.007332	1.2
370	-0.672449	248.993182	0.006332	1.1
371	-1.106402	248.676531	0.044061	1.3
372	-0.800281	248.360952	0.023386	1.2
373	-0.887158	248.046438	0.057745	1.1
374	-0.570341	247.732984	0.009058	1.1
375	-0.862688	247.420584	0.050904	1.1
376	-0.619222	247.109233	0.003699	1.2
377	-0.814389	246.798924	0.011875	1.1
378	-0.960356	246.489652	0.051303	1.1
379	-0.325138	246.181412	0.018907	1.1
380	-1.149807	245.874197	0.039214	1.1
381	-0.908857	245.568002	0.027725	1.1
382	-0.613151	245.262822	0.008964	1.1
383	-0.969512	244.958652	0.017668	1.2
384	-0.423334	244.655485	0.007841	1.1
385	-0.908792	244.353317	0.018529	1.3
386	-0.529994	244.052142	0.015770	1.2
387	-0.716402	243.751955	0.030874	1.1
388	-0.596596	243.452750	0.033600	1.1
389	-0.983036	243.154523	0.039813	1.2
390	-0.541202	242.857268	0.009031	1.1
391	-0.897868	242.560980	0.043097	1.1
392	-0.774112	242.265654	0.009613	1.1
393	-0.829104	241.971285	0.013834	1.1
394	-0.903691	241.677868	0.017653	1.2
395	-0.750859	241.385397	0.022757	1.2
396	-0.644750	241.093869	0.049282	1.1
397	-0.711103	240.803278	0.010916	1.2
398	-0.760095	240.513619	0.043079	1.2
399	-0.544233	240.224887	0.018354	1.2
400	-0.891916	239.937077	0.015178	1.2
401	-0.103906	239.650186	0.003163	1.1
402	-0.955297	239.364207	0.047492	1.2
403	-0.978937	239.079136	0.045940	1.2
404	-1.077026	238.794969	0.055096	1.2
405	-0.514096	238.511701	0.007845	1.2
406	-1.205644	238.229327	0.044518	1.1
407	-1.092354	237.947843	0.033171	1.1
408	-0.870920	237.667244	0.026145	1.1
409	-0.995336	237.387526	0.031997	1.1
410	-0.505842	237.108684	0.009310	1.2
411	-1.197811	236.830714	0.045328	1.1
412	-0.566711	236.553610	0.011743	1.2
413	-0.776039	236.277370	0.009887	1.2
414	-0.664002	236.001989	0.029191	1.2
415	-1.089878	235.727461	0.026968	1.2
416	-1.189140	235.453784	0.056359	1.2
417	-0.580759	235.180952	0.009331	1.2
418	-0.508703	234.908962	0.018663	1.2
419	-0.609659	234.637809	0.009377	1.2
420	-0.589520	234.367488	0.016789	1.2
421	-0.479262	234.097997	0.008967	1.2
422	-0.792975	233.829331	0.016601	1.1
423	-0.798483	233.561485	0.012068	1.1
424	-1.034280	233.294456	0.039821	1.2
425	-0.768413	233.028239	0.023598	1.2
426	-0.517438	232.762831	0.003017	1.2
427	-1.103078	232.498228	0.065904	1.2
428	-0.788799	232.234425	0.037080	1.2
429	-0.798189	231.971419	0.030999	1.1
430	-0.897957	231.709205	0.017210	1.2
431	-0.742562	231.447781	0.010947	1.2
432	-0.545586	231.187141	0.034536	1.2
433	-0.363593	230.927283	0.017683	1.2
434	-0.711651	230.668202	0.008912	1.2
435	-0.439055	230.409895	0.023069	1.2
436	-0.762217	230.152358	0.008809	1.2
437	-0.637958	229.895587	0.010997	1.1
438	-0.553164	229.639578	0.005565	1.1
439	-0.535104	229.384329	0.003008	1.1
440	-1.106908	229.129834	0.040539	1.2
441	-0.739933	228.876091	0.022502	1.1
442	-0.743440	228.623096	0.024066	1.2
443	-0.884376	228.370846	0.034673	1.2
444	-0.794940	228.119336	0.014872	1.2
445	-0.742421	227.868563	0.017950	1.1
446	-0.747072	227.618525	0.013526	1.2
447	-1.268283	227.369216	0.034688	1.1
448	-0.422689	227.120635	0.007253	1.1
449	-0.469613	226.872777	0.028727	1.2
450	-0.390690	226.625638	0.008775	1.2
451	-0.845418	226.379217	0.015910	1.1
452	-0.491798	226.133509	0.018117	1.2
453	-0.165416	225.888510	0.004106	1.1
454	-1.031211	225.644218	0.055973	1.2
455	-1.041888	225.400630	0.078239	1.1
456	-0.544067	225.157741	0.005626	1.2
457	-0.802829	224.915549	0.018388	1.2
458	-0.754774	224.674051	0.014967	1.2
459	-0.781188	224.433242	0.015957	1.1
460	-0.802408	224.193121	0.035720	1.1
461	-0.769837	223.953684	0.011004	1.1
462	-0.994953	223.714927	0.023694	1.2
463	-0.168263	223.476848	0.007119	1.3
464	-0.694981	223.239444	0.010311	1.2
465	-0.526618	223.002710	0.013865	1.1
466	-0.750853	222.766645	0.011793	1.2
467	-0.897599	222.531245	0.009613	1.1
468	-0.479208	222.296508	0.017210	1.2
469	-0.947599	222.062429	0.059218	1.2
470	-0.949332	221.829007	0.042684	1.2
471	-0.942145	221.596238	0.037899	1.1
472	-0.473450	221.364119	0.008734	1.2
473	-0.651661	221.132647	0.036774	1.1
474	-0.757955	220.901820	0.031947	1.2
475	-0.543766	220.671634	0.007519	1.2
476	-0.531254	220.442086	0.009496	1.1
477	-0.988787	220.213174	0.056576	1.2
478	-1.031424	219.984895	0.027950	1.2
479	-1.228910	219.757246	0.035055	1.1
480	-0.808692	219.530224	0.037706	1.2
481	-0.740068	219.303826	0.008369	1.1
482	-0.722773	219.078050	0.034326	1.2
483	-0.948876	218.852893	0.062558	1.2
484	-1.082450	218.628352	0.058662	1.2
485	-0.887326	218.404424	0.051205	1.9
486	-0.625183	218.181106	0.008282	1.2
487	-0.700033	217.958397	0.004701	1.2
488	-0.802827	217.736292	0.020319	1.3
489	-0.760103	217.514790	0.009610	1.2
490	-0.669737	217.293888	0.009083	1.2
491	-0.900957	217.073584	0.018016	1.2
492	-0.754407	216.853873	0.010057	1.2
493	-0.759209	216.634755	0.028845	1.3
494	-0.882640	216.416227	0.033190	1.2
495	-0.413885	216.198285	0.010690	1.2
496	-0.766908	215.980927	0.029522	1.2
497	-0.913911	215.764151	0.009861	1.3
498	-0.849541	215.547955	0.023329	1.2
499	-0.773060	215.332335	0.043078	1.2
500	-0.788042	215.117289	0.044238	1.3
501	-0.644371	214.902815	0.022884	1.2
502	-0.538550	214.688911	0.008190	1.2
503	-0.792454	214.475573	0.014581	1.2
504	-0.738506	214.262800	0.019809	1.1
505	-0.516975	214.050588	0.005904	1.2
506	-0.708967	213.838936	0.010355	1.1
507	-0.714637	213.627842	0.007855	1.1
508	-0.977623	213.417302	0.037773	1.2
509	-0.601608	213.207314	0.011562	1.2
510	-0.661975	212.997877	0.014131	1.2
511	-0.524915	212.788987	0.012165	1.2
512	-0.816719	212.580642	0.036294	1.2
513	-0.000155	212.372841	0.000048	1.1
514	-0.696514	212.165581	0.015945	1.1
515	-0.477794	211.958859	0.011734	1.2
516	-0.929442	211.752673	0.013061	1.2
517	-1.095137	211.547021	0.025877	1.1
518	-0.754628	211.341902	0.044784	1.2
519	-1.205448	211.137311	0.062204	1.2
520	-0.959385	210.933248	0.026032	1.2
521	-0.730657	210.729710	0.017376	1.1
522	-0.670614	210.526695	0.010320	1.1
523	-0.907746	210.324200	0.032036	1.1
524	-0.903454	210.122224	0.017720	1.2
525	-0.479314	209.920765	0.027465	1.1
526	-0.908406	209.719820	0.016961	1.2
527	-1.077435	209.519387	0.031643	1.2
528	-0.810295	209.319463	0.012231	1.2
529	-0.746546	209.120048	0.010510	1.1
530	-0.695673	208.921139	0.019279	1.2
531	-0.491485	208.722733	0.018182	1.2
532	-0.644363	208.524829	0.008608	1.2
533	-0.945417	208.327425	0.021181	1.2
534	-0.019430	208.130518	0.001583	1.1
535	-0.362162	207.934107	0.011248	1.1
536	-1.087131	207.738189	0.023181	1.2
537	-0.657111	207.542762	0.016578	1.2
538	-0.807817	207.347825	0.009209	1.1
539	-0.787443	207.153376	0.020368	1.2
540	-0.715525	206.959412	0.008043	1.2
541	-0.938633	206.765932	0.014358	1.1
542	-0.545956	206.572933	0.010706	1.1
543	-0.920301	206.380414	0.048146	1.2
544	-0.414156	206.188373	0.002723	1.1
545	-0.910363	205.996807	0.057277	1.2
546	-0.616818	205.805716	0.018740	1.1
547	-1.021012	205.615096	0.031052	1.2
548	-0.855626	205.424946	0.010734	1.1
549	-0.987972	205.235265	0.025195	1.2
550	-1.000954	205.046050	0.040580	1.2
551	-0.769652	204.857299	0.014607	1.1
552	-0.649423	204.669011	0.005917	1.2
553	-0.775042	204.481184	0.012504	1.2
554	-0.585460	204.293816	0.009065	1.2
555	-0.550161	204.106905	0.002751	1.2
556	-0.772269	203.920449	0.021241	1.1
557	-0.513294	203.734447	0.013028	1.1
558	-1.018772	203.548896	0.027207	1.2
559	-0.355586	203.363795	0.002542	1.2
560	-1.191342	203.179143	0.046684	1.1
561	-1.253480	202.994937	0.069066	1.1
562	-0.368974	202.811176	0.002645	1.1
563	-0.667170	202.627857	0.008300	1.1
564	-0.111624	202.444980	0.008470	1.1
565	-0.421536	202.262543	0.033241	1.1
566	-0.763324	202.080543	0.004747	1.1
567	-0.537289	201.898979	0.029635	1.1
568	-1.190734	201.717849	0.029799	1.2
569	-1.077775	201.537153	0.022576	1.1
570	-0.569979	201.356887	0.002652	1.2
571	-1.165564	201.177050	0.027100	1.2
572	-0.599659	200.997642	0.004985	1.1
573	-0.622334	200.818659	0.011639	1.2
574	-0.638405	200.640100	0.003840	1.2
575	-0.682447	200.461965	0.010552	1.1
576	-0.667881	200.284250	0.012664	1.1
577	-0.614195	200.106955	0.004281	1.1
578	-0.743981	199.930078	0.009220	1.2
579	-0.749061	199.753617	0.012490	1.2
580	-1.031013	199.577571	0.011490	1.2
581	-0.453494	199.401938	0.011764	1.1
582	-0.703368	199.226717	0.005720	1.2
583	-1.005197	199.051905	0.053085	1.2
584	-0.687927	198.877502	0.052086	1.2
585	-0.737594	198.703506	0.015423	1.2
586	-0.778806	198.529916	0.030038	1.1
587	-0.042668	198.356729	0.003909	1.2
588	-0.381896	198.183944	0.011575	1.2
589	-0.173747	198.011560	0.013639	1.2
590	-1.210557	197.839576	0.032892	1.2
591	-0.670830	197.667989	0.013477	1.1
592	-1.175598	197.496798	0.050437	1.2
593	-0.815066	197.326002	0.009997	1.2
594	-0.758022	197.155600	0.036126	1.2
595	-0.604401	196.985589	0.007513	1.1
596	-0.743601	196.815969	0.038434	1.1
597	-0.340835	196.646738	0.023315	1.2
598	-1.004580	196.477894	0.038412	1.1
599	-0.621578	196.309436	0.005667	1.1
600	-0.937396	196.141363	0.045034	1.2
601	-0.691332	195.973673	0.038125	1.1
602	-0.747952	195.806365	0.007333	1.1
603	-0.847049	195.639437	0.054094	1.1
604	-0.257874	195.472888	0.016650	1.2
605	-0.693170	195.306717	0.027063	1.1
606	-0.126285	195.140922	0.006023	1.2
607	-0.737669	194.975501	0.017852	1.1
608	-0.930208	194.810454	0.020573	1.1
609	-0.883423	194.645779	0.021199	1.1
610	-0.728892	194.481475	0.010175	1.2
611	-1.054966	194.317540	0.056143	1.2
612	-1.052177	194.153973	0.016157	1.2
613	-0.846044	193.990773	0.021789	1.2
614	-1.339023	193.827938	0.022271	1.1
615	-0.830659	193.665467	0.012668	1.2
616	-0.647029	193.503358	0.007146	1.1
617	-0.756101	193.341611	0.007821	1.1
618	-0.830512	193.180224	0.023206	1.2
619	-0.291904	193.019196	0.007945	1.1
620	-0.893034	192.858525	0.029826	1.1
621	-1.265921	192.698210	0.045113	1.1
622	-0.924545	192.538251	0.047815	1.2
623	-1.009071	192.378644	0.014993	1.2
624	-0.849806	192.219391	0.027896	1.2
625	-0.572895	192.060488	0.015378	1.2
626	-0.555409	191.901935	0.021203	1.2
627	-0.394291	191.743730	0.009073	1.1
628	-0.658493	191.585873	0.025402	1.1
629	-0.821644	191.428362	0.020791	1.2
630	-0.756522	191.271196	0.049702	1.2
631	-0.806255	191.114374	0.036646	1.1
632	-0.583458	190.957893	0.028334	1.1
